index_id,index_name,symbol,valid_from,valid_to,weightage,source,source_url,notes,needs_manual_audit
221,Nifty 500,UJJIVAN,2017-01-23,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs16012017.pdf,closed by ind_prs24022022_1.pdf,False
221,Nifty 500,DBL,2017-03-31,2023-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs17022023_1.pdf,False
221,Nifty 500,ENDURANCE,2017-03-31,,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,,False
221,Nifty 500,FMGOETZE,2017-03-31,2017-09-29,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs28082017.pdf,False
221,Nifty 500,FRETAIL,2017-03-31,2017-10-30,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs16102017.pdf,False
221,Nifty 500,GHCL,2017-03-31,2021-04-29,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs22042021.pdf,False
221,Nifty 500,GNFC,2017-03-31,2025-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs22082025.pdf,False
221,Nifty 500,GUJALKALI,2017-03-31,2024-03-28,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs28022024.pdf,False
221,Nifty 500,ICICIPRULI,2017-03-31,,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,,False
221,Nifty 500,KNRCON,2017-03-31,2017-09-29,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs28082017.pdf,False
221,Nifty 500,LTTS,2017-03-31,,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,,False
221,Nifty 500,MAXINDIA,2017-03-31,2019-12-27,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs16122019.pdf,False
221,Nifty 500,MGL,2017-03-31,,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,,False
221,Nifty 500,MINDACORP,2017-03-31,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs24022022_1.pdf,False
221,Nifty 500,NAVNETEDUL,2017-03-31,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,NBVENTURES,2017-03-31,2020-09-25,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs20082020.pdf,False
221,Nifty 500,PARAGMILK,2017-03-31,2020-06-26,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs10062020.pdf,False
221,Nifty 500,QUESS,2017-03-31,2025-04-11,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs04042025_2.pdf,False
221,Nifty 500,RATNAMANI,2017-03-31,2017-09-29,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs28082017.pdf,False
221,Nifty 500,SHILPI,2017-03-31,2017-11-13,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs03112017.pdf,False
221,Nifty 500,SUDARSCHEM,2017-03-31,2023-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs17022023_1.pdf,False
221,Nifty 500,TATAINVEST,2017-03-31,2021-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs15092021.pdf,False
221,Nifty 500,THYROCARE,2017-03-31,2023-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,closed by ind_prs17022023_1.pdf,False
221,Nifty 500,UNOMINDA,2017-03-31,,,press_release,https://niftyindices.com/Press_Release/ind_prs16022017.pdf,,False
221,Nifty 500,LAURUSLABS,2017-05-26,,,press_release,https://niftyindices.com/Press_Release/ind_prs27042017.pdf,,False
221,Nifty 500,PNBHOUSING,2017-05-26,,,press_release,https://niftyindices.com/Press_Release/ind_prs27042017.pdf,,False
221,Nifty 500,VBL,2017-05-26,,,press_release,https://niftyindices.com/Press_Release/ind_prs27042017.pdf,,False
221,Nifty 500,SFL,2017-06-23,2018-09-28,,press_release,https://niftyindices.com/Press_Release/ind_prs15062017.pdf,closed by ind_prs28082018.pdf,False
221,Nifty 500,BRFL,2017-09-29,2018-09-28,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs28082018.pdf,False
221,Nifty 500,BRIGADE,2017-09-29,,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,,False
221,Nifty 500,BSE,2017-09-29,,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,,False
221,Nifty 500,DHANI,2017-09-29,2023-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs17022023_1.pdf,False
221,Nifty 500,DMART,2017-09-29,,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,,False
221,Nifty 500,FLFL,2017-09-29,2020-06-26,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs10062020.pdf,False
221,Nifty 500,HERITGFOOD,2017-09-29,2021-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs23022021.pdf,False
221,Nifty 500,IFBIND,2017-09-29,2023-09-29,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs17082023.pdf,False
221,Nifty 500,INGERRAND,2017-09-29,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,ITDC,2017-09-29,2020-09-25,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs20082020.pdf,False
221,Nifty 500,ITI,2017-09-29,,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,,False
221,Nifty 500,JINDALSAW,2017-09-29,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs24022022_1.pdf,False
221,Nifty 500,JPPOWER,2017-09-29,2019-03-29,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs25022019.pdf,False
221,Nifty 500,JSL,2017-09-29,,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,,False
221,Nifty 500,JSLHISAR,2017-09-29,2022-05-31,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs24052022.pdf,False
221,Nifty 500,LINDEINDIA,2017-09-29,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,MFSL,2017-09-29,,,press_release,https://niftyindices.com/Press_Release/ind_prs29082017.pdf,,False
221,Nifty 500,NFL,2017-09-29,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs24022022_1.pdf,False
221,Nifty 500,RUPA,2017-09-29,2019-09-27,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs28082019.pdf,False
221,Nifty 500,SHOPERSTOP,2017-09-29,2021-09-30,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs15092021.pdf,False
221,Nifty 500,SUPPETRO,2017-09-29,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,SUPRAJIT,2017-09-29,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,TIMETECHNO,2017-09-29,2020-09-25,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs20082020.pdf,False
221,Nifty 500,UNITEDBNK,2017-09-29,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,VESUVIUS,2017-09-29,2018-04-02,,press_release,https://niftyindices.com/Press_Release/ind_prs28082017.pdf,closed by ind_prs21022018.pdf,False
221,Nifty 500,HUDCO,2017-10-30,,,press_release,https://niftyindices.com/Press_Release/ind_prs16102017.pdf,,False
221,Nifty 500,AUBANK,2017-11-13,,,press_release,https://niftyindices.com/Press_Release/ind_prs03112017.pdf,,False
221,Nifty 500,RELAXO,2017-11-13,2024-03-28,,press_release,https://niftyindices.com/Press_Release/ind_prs03112017.pdf,closed by ind_prs28022024.pdf,False
221,Nifty 500,STARCEMENT,2017-11-20,2022-03-31,,press_release,https://niftyindices.com/Press_Release/ind_prs10112017.pdf,closed by ind_prs24022022_1.pdf,False
