event_id,security_id,symbol,series,ex_date,primary_class,purpose_normalized,source_file,repair_status,parsed_amount_or_ratio,membership_status,identity_candidate_count,identity_mapping_method,treatment_reviewed_for_in_universe_event,accepted_status,accepted_evidence,previous_close,ex_date_close,calculated_price_return,application_status,application_reason,cash_effect,share_effect,entitlement_effect,calculated_total_return
CA_31046ded07eaa34fb3e8,NSE_9EF7F390DA4E,DEEPAKFERT,EQ,2020-09-16,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,corporate_actions_20200901_20200930.json,UNCHANGED,3.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,173.4,166.75,-0.03835063437139563,RETURN_UNAVAILABLE_EXPLICIT,COINCIDENT_UNRESOLVED_ACTION,3.0,1.0,0.0,
CA_f59befb063935a9017c3,NSE_9EF7F390DA4E,DEEPAKFERT,EQ,2020-09-16,RIGHTS,RIGHTS 3:20 @ PREMIUM RS 123/-,corporate_actions_20200901_20200930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,173.4,166.75,-0.03835063437139563,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_b7021297bbbf7e4e5fb2,NSE_3E94CB7D547E,ANANTRAJ,EQ,2020-10-06,STRUCTURAL,DEMERGER,corporate_actions_20201001_20201031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,36.25,20.35,-0.4386206896551724,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_c02455d0200fdabff1ae,NSE_AE4994F757D1,KIOCL,EQ,2020-10-28,BUYBACK,BUYBACK,corporate_actions_20201001_20201031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,112.65,110.4,-0.01997336884154466,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_579830341255203fac84,NSE_7E9F9084BD7D,JUBLPHARMA,EQ,2021-02-04,STRUCTURAL,DEMERGER,corporate_actions_20210201_20210228.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,1025.6,902.75,-0.11978354134165359,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_44b915807c568aa1c0e5,NSE_806A916D3197,ARVINDFASN,EQ,2021-02-23,RIGHTS,RIGHTS 3:20 @ PREMIUM RS 131/-,corporate_actions_20210201_20210228.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,164.85,159.15,-0.034576888080072754,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_61221f2a9ceafe607eca,NSE_6835A4E7227D,GFLLIMITED,EQ,2021-03-26,STRUCTURAL,DEMERGER,corporate_actions_20210301_20210331.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,108.35,80.75,-0.2547300415320719,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_ac77178a1f3b292f7ee0,NSE_444C594AB9B7,BRITANNIA,EQ,2021-05-25,DIVIDEND,DIVIDEND - RS 12.50 PER SHARE PURSUANT TO SCHEME,corporate_actions_20210501_20210531.json,UNCHANGED,12.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,3379.1,3439.5,0.017874581989287153,RETURN_UNAVAILABLE_EXPLICIT,COINCIDENT_UNRESOLVED_ACTION,12.5,1.0,0.0,
CA_9d29c825ee80b650567a,NSE_444C594AB9B7,BRITANNIA,EQ,2021-05-25,DEBENTURE_ENTITLEMENT,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD,corporate_actions_20210501_20210531.json,RECLASSIFIED,,IN_MEMBERSHIP,1,ACCEPTED_TREATMENT,True,UNRESOLVED_STRUCTURAL_EVENT,LOCAL_NSE_CA_API:corporate_actions_20210501_20210531.json;BRITANNIA_TERMS_2021_05_21;BRITANNIA_ALLOTMENT_2021_06_03;BRITANNIA_AR_2021_22_2021_EVENT;FIMMDA_VALUATION_CIRCULAR_2012,3379.1,3439.5,0.017874581989287153,RETURN_UNAVAILABLE_EXPLICIT,ACCEPTED_STRICT_RETURN_EXCEPTION,0.0,1.0,0.0,
CA_3ec7762a6e7b220937b8,NSE_4723627B4BA6,KESORAMIND,EQ,2021-09-16,RIGHTS,RIGHTS 133:274 @ PREMIUM RS 40/-,corporate_actions_20210901_20210930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,89.65,77.7,-0.13329615170105968,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_8a2de48524fdb76769c0,NSE_63EB9280D90F,TEXRAIL,EQ,2021-10-21,RIGHTS,RIGHTS 2:7 @ PREMIUM RS 22/-,corporate_actions_20211001_20211031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,39.25,34.0,-0.13375796178343946,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_7b1268f51c7f32e3d106,NSE_F8512C975E62,SHK,EQ,2021-11-11,BUYBACK,BUYBACK,corporate_actions_20211101_20211130.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,193.0,182.5,-0.05440414507772018,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_426563cd086ccfc19532,NSE_108254EF6AA4,MOTHERSON,EQ,2022-01-14,STRUCTURAL,DEMERGER,corporate_actions_20220101_20220131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,234.8,185.55,-0.20975298126064734,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_a28c7ef7be5fba82424e,NSE_03B0BD5CB55C,HGS,EQ,2022-02-22,BONUS,BONUS 1:1,corporate_actions_20220201_20220228.json,UNCHANGED,1.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2733.8,1310.1,-0.5207769405223499,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_4bd3ac9cadba72dfd0ee,NSE_03B0BD5CB55C,HGS,EQ,2022-02-22,DIVIDEND,INTERIM DIVIDEND - RS 28 PER SHARE,corporate_actions_20220201_20220228.json,UNCHANGED,28.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2733.8,1310.1,-0.5207769405223499,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,28.0,1.0,0.0,
CA_af4b2106b902a7398f52,NSE_E8494F35C12B,MAYURUNIQ,EQ,2022-02-22,BUYBACK,BUYBACK,corporate_actions_20220201_20220228.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,458.95,435.1,-0.05196644514653004,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_573465bbca3206467dd8,NSE_48390A9F12CC,UNOMINDA,EQ,2022-07-07,BONUS,BONUS 1:1,corporate_actions_20220701_20220731.json,UNCHANGED,1.0:1.0,IN_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,969.2,496.55,-0.4876702434997937,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_2991c7e2dcd5c9928507,NSE_48390A9F12CC,UNOMINDA,EQ,2022-07-07,DIVIDEND,DIVIDEND - RS 1 PER SHARE,corporate_actions_20220701_20220731.json,UNCHANGED,1.0,IN_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,969.2,496.55,-0.4876702434997937,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,1.0,1.0,0.0,
CA_8bd79e7b22c050462139,,SUPPETRO,EQ,2022-07-22,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS 14 PER SHARE,corporate_actions_20220701_20220731.json,UNCHANGED,14.0,POSSIBLE_MEMBER_IDENTITY_UNRESOLVED,0,UNRESOLVED,False,,,,,,RETURN_UNAVAILABLE_EXPLICIT,POSSIBLE_MEMBER_IDENTITY_UNRESOLVED,0.0,1.0,0.0,
CA_3e098f64e58baebfcaec,NSE_238128DD84D9,MSUMI,EQ,2022-08-12,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND - RS PER SHARE,corporate_actions_20220801_20220831.json,UNCHANGED,,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,78.9,78.3,-0.0076045627376426506,RETURN_UNAVAILABLE_EXPLICIT,ORDINARY_ACTION_PARSE_UNVERIFIED,0.0,1.0,0.0,
CA_639afdcd43cd7fcf23bf,NSE_A4B76A210E61,PEL,EQ,2022-08-30,STRUCTURAL,DEMERGER,corporate_actions_20220801_20220831.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1926.5,1063.55,-0.4479366727225539,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_10d544d633d683f23dca,NSE_873E06A5291B,BEML,EQ,2022-09-08,STRUCTURAL,DEMERGER,corporate_actions_20220901_20220930.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1838.95,1537.2,-0.1640882025068653,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_8f1a2994503cad9e9964,NSE_FD4A93ADA75B,BAJAJFINSV,EQ,2022-09-13,BONUS,BONUS 1:1,corporate_actions_20220901_20220930.json,UNCHANGED,1.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,17138.05,1784.75,-0.8958603808484629,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_c48fd23ae89fa0c40398,NSE_FD4A93ADA75B,BAJAJFINSV,EQ,2022-09-13,SPLIT,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 5/- PER SHARE TO RE 1/- PER SHARE,corporate_actions_20220901_20220930.json,UNCHANGED,5.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,17138.05,1784.75,-0.8958603808484629,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,5.0,0.0,
CA_ea2a6135ded4b7604002,NSE_3BC23EE3CDD9,SUVEN,EQ,2022-10-17,RIGHTS,RIGHTS 1:2 @ PREMIUM RS 54/-,corporate_actions_20221001_20221031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,72.0,67.6,-0.06111111111111123,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_8af1fe47739ab6c546c4,NSE_81E1BA306A07,AARTIIND,EQ,2022-10-19,STRUCTURAL,DEMERGER,corporate_actions_20221001_20221031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,744.9,683.35,-0.08262854074372394,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_c5bcb078df3cc90f65d0,NSE_6693136E8F8D,NMDC,EQ,2022-10-27,STRUCTURAL,DEMERGER,corporate_actions_20221001_20221031.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,130.75,104.3,-0.20229445506692167,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_bd1a9c0fb614d418b033,NSE_4F096D93F0F3,EASEMYTRIP,EQ,2022-11-21,BONUS,BONUS 3:1,corporate_actions_20221101_20221130.json,UNCHANGED,3.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,381.95,57.3,-0.8499803639219793,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,4.0,0.0,
CA_d980fda0218090aafc5e,NSE_4F096D93F0F3,EASEMYTRIP,EQ,2022-11-21,SPLIT,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO RE 1/- PER SHARE,corporate_actions_20221101_20221130.json,UNCHANGED,2.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,381.95,57.3,-0.8499803639219793,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_4dfc5e0e1c28a1095d9d,NSE_EEAD76022193,HERITGFOOD,EQ,2023-01-20,RIGHTS,RIGHTS 1:1 @ PREMIUM RS 0/-,corporate_actions_20230101_20230131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,351.5,186.85,-0.46842105263157896,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_5ed5d1a7537676a71ef4,NSE_7F8B1EBDE62B,PATELENG,EQ,2023-02-06,RIGHTS,RIGHTS 1:2@ PREMIUM RS 11.60/-,corporate_actions_20230201_20230228.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,17.25,14.95,-0.13333333333333341,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
CA_345e36020980c8a5818d,NSE_D40F53D9B283,360ONE,EQ,2023-03-02,BONUS,BONUS 1:1,corporate_actions_20230301_20230331.json,UNCHANGED,1.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1773.3,441.05,-0.7512829188518582,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_9313d9639b4150f118c7,NSE_D40F53D9B283,360ONE,EQ,2023-03-02,SPLIT,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 2/- PER SHARE TO RE 1/- PER SHARE,corporate_actions_20230301_20230331.json,UNCHANGED,2.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1773.3,441.05,-0.7512829188518582,RETURN_UNAVAILABLE_EXPLICIT,MULTIPLE_ACTION_UNITS_UNVERIFIED,0.0,2.0,0.0,
CA_3d8a0e3f1466b44eb24a,NSE_FECEC1EAA0A3,SCI,EQ,2023-03-31,STRUCTURAL,DEMERGER,corporate_actions_20230301_20230331.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,120.65,93.6,-0.22420223787816007,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,
