event_id,security_id,symbol,series,ex_date,primary_class,purpose_normalized,source_file,repair_status,parsed_amount_or_ratio,membership_status,identity_candidate_count,identity_mapping_method,treatment_reviewed_for_in_universe_event,accepted_status,accepted_evidence,previous_close,ex_date_close,calculated_price_return,application_status,application_reason,cash_effect,share_effect,entitlement_effect,calculated_total_return
CA_d4449dce45fb1188a481,,SURANASOL,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE.1 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_e3704b083ad18e7cc88d,NSE_D98445AB50C4,SURANAT&P,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING/ DIVIDEND RE 0.60 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.6,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_5868dbe182dfaae4d69b,NSE_989F02D4D4BB,SURYALAXMI,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 2/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_73f82cc2481e975101c4,NSE_469BDD916F8C,TECHM,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 5/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,5.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,1313.9,1294.9,-0.014460765659487063,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,5.0,1.0,0.0,-0.010655301012253648
CA_ff37cddee74162dd5e07,NSE_C3174B621084,VIJSHAN,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 0.80/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.8,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_aaa175d6024e3618c7b6,,VIKASECO,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 0.50/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_f7364881a6e868cc7203,NSE_E1B62C856917,VIMALOIL,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.20 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.2,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_58b15aa1bde35ef0e7ec,NSE_DD6A0E2BA440,WELCORP,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,33.05,34.15,0.033282904689863946,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,0.04841149773071107
CA_f971a6ebcd22297c07d8,,WELSPUNLIV,EQ,2013-09-19,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_853d948c03a39978c93e,NSE_CBDF2B22A73F,AGI,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS.3/- PER EQUITY SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,3.0,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,86.95,82.7,-0.0488786658999425,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.014376078205865395
CA_dd1fc9c817bc4061e38c,NSE_0A9CFFA2910A,DRDATSONS,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 0.10/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.1,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_bfb950dbe4a808cf2b8e,NSE_1EDC5AB6BDE5,GAYAPROJ,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RS.3/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,3.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,61.4,58.35,-0.04967426710097711,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.0008143322475570036
CA_d77a4d89948102de9ccb,NSE_E99E5DBA7324,GULFOILCOR,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 2.20/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,2.2,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_460eefe62b631b104495,NSE_DFF47D488667,INNOIND,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_46495889c6537b00803d,NSE_B157FFC21F7D,JVLAGRO,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 0.20/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.2,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_980a139ba7ccc9443b1d,NSE_EAC8363DD097,KARURKCP,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_00d7c3fb5a043cfaf8a7,NSE_9E809A8D3E79,LOKESHMACH,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 0.75/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.75,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_1eba61a7752f84206b05,NSE_4FC8F1B8EC85,MADHUCON,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 0.10/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.1,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_bae480e5a1648b4453a9,NSE_F7764D2643B0,NATIONALUM,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,32.9,32.25,-0.019756838905775065,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,-0.004559270516717229
CA_3783e433c649aebe05c8,NSE_D57CF4D8191A,PAISALO,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,PRE_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,395.05,395.05,0.0,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.0025313251487153465
CA_a9844c1b22c6854bd5e6,NSE_041E5A74CF77,PANORAMUNI,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_27c740b065fc41720c72,NSE_400E6C0FE473,PRAKASH,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,33.55,32.05,-0.04470938897168408,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.014903129657228065
CA_6318f7c88c3198660236,NSE_89A9E52A0919,RADICO,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 0.80/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.8,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,115.1,115.75,0.0056472632493485,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.8,1.0,0.0,0.012597741094700243
CA_b069539cb968d6da405f,NSE_AF1487EA4B1C,RAJTV,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,433.7,432.5,-0.002766889554991936,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.00046114825916532265
CA_337d106c843ac1d081e5,NSE_A99ADF364CB3,SUNTECK,EQ,2013-09-20,DIVIDEND,ANNUAL GENERAL MEETING / FINAL DIVIDEND - RE 0.18/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.18,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,308.25,309.0,0.0024330900243310083,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.18,1.0,0.0,0.003017031630170308
CA_a2f2ebff118ba4a3086f,NSE_338E517DA7BB,BALAMINES,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 0.80/- PER SHARE + SPECIAL DIVIDEND RE 0.50/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.8,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,34.9,34.45,-0.012893982808022786,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.8,1.0,0.0,0.01002865329512903
CA_c28d210da1ed477a6ed5,NSE_B57BA0DAC30B,DSKULKARNI,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_bba640f2c07fc777f0db,,GULFPETRO,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.01 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.01,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_ba3dbb405401dc9ca01f,NSE_D5AEC8D4EBC0,JINDALSAW,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,48.55,47.5,-0.02162718846549938,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.001029866117404632
CA_78ba4eaf3938ee94ceaf,NSE_AED1E5F9EA8D,MANJEERA,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.20 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.2,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_5bbc6062d68a5ca3550a,NSE_3837B652ECD7,NEOCORP,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_ea5e238cb7063459ab8f,NSE_F08DF88997C8,REIAGROLTD,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING / FINAL DIVIDEND - RE 0.50/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,8.4,8.05,-0.04166666666666663,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.5,1.0,0.0,0.017857142857142794
CA_2a86653dbc8d865c5307,,SKIL,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_6dfc694487750a919376,NSE_E01533E7B197,SMSPHARMA,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 2 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_94fbb874b112c89a5005,NSE_3D90FA1937EF,TIIL,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING / FINAL DIVIDEND - RS 2/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_ae057db9d07b78a4444b,,UCAL,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_9d7b27cb74ae394da0b8,NSE_A0376A937611,VENUSREM,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 3/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,3.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_d75d5d0bc69dcea9f96e,NSE_7C3715E512A4,VMART,EQ,2013-09-23,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,199.75,202.0,0.01126408010012514,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.016270337922402955
CA_fa13e3b67334583d6b91,NSE_CCBB3104A1B1,ALCHEM,EQ,2013-09-24,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RS 1.5/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.5,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_d99d31bb3ae96c28918e,NSE_B1E9367C5B99,APTECHT,EQ,2013-09-24,DIVIDEND,ANNUAL GENERAL MEETING / FINAL DIVIDEND - RS 2.50/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,2.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,63.5,62.0,-0.023622047244094446,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,0.015748031496062964
CA_8fc7330f943d44706a7b,NSE_C900A7D9B807,CARERATING,EQ,2013-09-24,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RS.8/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,8.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,579.7,565.35,-0.024754183198205992,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,8.0,1.0,0.0,-0.010953941693979674
CA_c3235615ca5ca083410b,NSE_57BC5308EED3,GREAVESCOT,EQ,2013-09-24,DIVIDEND,INTERIM DIVIDEND - RE 0.30/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.3,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,57.55,56.3,-0.021720243266724615,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.3,1.0,0.0,-0.01650738488271075
CA_b75a617f1ddf501f677e,NSE_6EF575EF6044,PRATIBHA,EQ,2013-09-24,DIVIDEND,ANNUAL GENERAL MEETING / FINAL DIVIDEND - RE.0.60/- PER EQUITY SHARE (BC DATES REVISED),corporate_actions_20130901_20130930.json,UNCHANGED,0.6,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_ce6045f7a1ffdfb22845,NSE_86BBF1CA90A8,RAJESHEXPO,EQ,2013-09-24,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RE 1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,95.65,95.0,-0.006795608991113533,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.003659174072137894
CA_3891146e89a844a45fa1,NSE_70844A7F2E39,VIVIMEDLAB,EQ,2013-09-24,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 3/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,3.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_6d101b203585ea3a8ff7,NSE_94FAF81371CB,ALICON,EQ,2013-09-25,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE (BOOK CLOSURE DATES REVISED),corporate_actions_20130901_20130930.json,UNCHANGED,2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_feb1bd0e466bf63b0edd,NSE_720D36DB3FD4,DBSTOCKBRO,EQ,2013-09-25,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.30 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.3,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_26fe753a2d80f098095d,NSE_BC6448C1EF43,JAGSNPHARM,EQ,2013-09-25,DIVIDEND,ANNUAL GENERAL MEETING/DIVIDEND RE 0.50/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_52e9a890d5813f25011c,NSE_E8494F35C12B,MAYURUNIQ,EQ,2013-09-25,SPLIT,FACE VALUE SPLIT FROM RS.10/- TO RS.5/-,corporate_actions_20130901_20130930.json,UNCHANGED,10.0:5.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,449.05,239.05,-0.46765393608729544,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,2.0,0.0,0.06469212782540912
CA_c7fe1c06caeb74d77423,NSE_9F68177EC558,PRITHVISOF,EQ,2013-09-25,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.50 PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,0.5,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_6045202a6b75081be462,NSE_7F5FCD20BA56,AVTNPL,EQ,2013-09-26,BONUS,BONUS 1:1,corporate_actions_20130901_20130930.json,UNCHANGED,1.0:1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_44633c8e11f58c3c4280,NSE_E690B578C1F2,DIAPOWER,EQ,2013-09-26,DIVIDEND,ANNUAL GENERAL MEETING AND DIVIDEND RE.1/- PER SHARE,corporate_actions_20130901_20130930.json,UNCHANGED,1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_27d9467cd04660f36805,NSE_C9C5A501D2C2,ALEMBICLTD,EQ,2013-09-27,BONUS,BONUS 1:1,corporate_actions_20130901_20130930.json,UNCHANGED,1.0:1.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,26.65,14.05,-0.472795497185741,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,2.0,0.0,0.054409005628518026
CA_db7f8d06510457d9914b,NSE_01F862BD38F2,BSLIMITED,EQ,2013-09-30,BONUS,BONUS 1:1,corporate_actions_20130901_20130930.json,UNCHANGED,1.0:1.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_d02ce9eef28658a75beb,NSE_1CA559C71CBE,PRECOT,EQ,2013-10-03,BONUS,BONUS 1:2,corporate_actions_20131001_20131031.json,UNCHANGED,1.0:2.0,NOT_SIGNAL_RELEVANT,1,DATED_ALIAS,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_0d981d4ded676bbf9f8e,NSE_C5287A347B58,ESCORTS,EQ,2013-10-14,DIVIDEND,INTERIM DIVIDEND RS 1.20/- PER SHARE,corporate_actions_20131001_20131031.json,UNCHANGED,1.2,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,97.05,96.4,-0.006697578567748441,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.2,1.0,0.0,0.005667181865018245
CA_9efeaf95bf258e50d75b,NSE_AA00EC8A4A3D,SUPPETRO,EQ,2013-10-14,DIVIDEND,ANNUAL GENERAL MEETING / DIVIDEND - RS 2.50/- PER SHARE,corporate_actions_20131001_20131031.json,UNCHANGED,2.5,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,60.9,57.6,-0.054187192118226535,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,-0.013136288998357948
CA_8cd9d79bc4c2094610e6,NSE_1788C1AB50E0,FEDERALBNK,EQ,2013-10-17,SPLIT,FACE VALUE SPLIT FROM RS.10/- TO RS.2/-,corporate_actions_20131001_20131031.json,UNCHANGED,10.0:2.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,334.7,68.75,-0.7945921720944129,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,5.0,0.0,0.027039139527935463
CA_15077e425aea43928c31,NSE_6A68B38036FB,INFY,EQ,2013-10-17,DIVIDEND,INTERIM DIVIDEND RS.20/- PER SHARE (PURPOSE REVISED),corporate_actions_20131001_20131031.json,UNCHANGED,20.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,3354.8,3268.5,-0.025724335280791766,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,20.0,1.0,0.0,-0.019762728031477383
CA_0efe4dc63fb0cf6cef18,,PALRED,EQ,2013-10-17,DIVIDEND,INTERIM DIVIDEND RS.29/- PER SHARE (PURPOSE REVISED),corporate_actions_20131001_20131031.json,UNCHANGED,29.0,NOT_SIGNAL_RELEVANT,0,UNRESOLVED,False,,,,,,NOT_SIGNAL_RELEVANT,NO_RELEVANT_DATED_SECURITY,0.0,1.0,0.0,
CA_1135c50aeb1e4c916527,NSE_30B63CA17706,SHREECEM,EQ,2013-10-17,DIVIDEND,ANNUAL GENERAL MEETING / FINAL DIVIDEND - RS.12/- PER SHARE,corporate_actions_20131001_20131031.json,UNCHANGED,12.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,4484.75,4471.35,-0.0029879034505824187,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,12.0,1.0,0.0,-0.0003121690172249725
CA_0df1c0213d1c23edfc4f,NSE_FF6FC74E85C1,MINDTREE,EQ,2013-10-21,DIVIDEND,INTERIM DIVIDEND RS.5/- PER SHARE,corporate_actions_20131001_20131031.json,UNCHANGED,5.0,PRE_MEMBERSHIP,1,DATED_ALIAS,False,,,1305.35,1311.95,0.005056115218140755,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,5.0,1.0,0.0,0.008886505534914102
