formation_date,security_id,published_symbol,signal_exclusion_reason,additional_exclusion_reasons,complete_lookback_months
2019-11-29,NSE_CE1B55B0FE79,DALBHARAT,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2019-11-29,NSE_D49044EAC01A,METROPOLIS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2019-11-29,NSE_E3E1AC8435EA,RVNL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2019-11-29,NSE_F96D3907BEE7,IIFL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2019-12-31,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2019-12-31,NSE_2E6044362252,POLYCAB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2019-12-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2019-12-31,NSE_64BF9F3DBA41,BSOFT,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2019-12-31,NSE_6BCEC6E04CC0,KPITTECH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2019-12-31,NSE_806A916D3197,ARVINDFASN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2019-12-31,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2019-12-31,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2019-12-31,NSE_A8C822E94F3E,KENNAMET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2019-12-31,NSE_C617F8AD6C46,CHALET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2019-12-31,NSE_CE1B55B0FE79,DALBHARAT,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2019-12-31,NSE_D49044EAC01A,METROPOLIS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2019-12-31,NSE_E3E1AC8435EA,RVNL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2019-12-31,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2019-12-31,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2019-12-31,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2019-12-31,NSE_F96D3907BEE7,IIFL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-01-31,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-01-31,NSE_2E6044362252,POLYCAB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-01-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-01-31,NSE_6BCEC6E04CC0,KPITTECH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-01-31,NSE_806A916D3197,ARVINDFASN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-01-31,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-01-31,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-01-31,NSE_A8C822E94F3E,KENNAMET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-01-31,NSE_C617F8AD6C46,CHALET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-01-31,NSE_D49044EAC01A,METROPOLIS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-01-31,NSE_E3E1AC8435EA,RVNL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-01-31,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-01-31,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-01-31,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-01-31,NSE_F96D3907BEE7,IIFL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-02-28,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-02-28,NSE_2E6044362252,POLYCAB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-02-28,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-02-28,NSE_6BCEC6E04CC0,KPITTECH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-02-28,NSE_806A916D3197,ARVINDFASN,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-02-28,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-02-28,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-02-28,NSE_A8C822E94F3E,KENNAMET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-02-28,NSE_D49044EAC01A,METROPOLIS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-02-28,NSE_E3E1AC8435EA,RVNL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-02-28,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-02-28,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-02-28,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-02-28,NSE_F96D3907BEE7,IIFL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-03-31,NSE_2E6044362252,POLYCAB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_6BCEC6E04CC0,KPITTECH,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-03-31,NSE_A8C822E94F3E,KENNAMET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-03-31,NSE_D49044EAC01A,METROPOLIS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_D5D3F5346E0E,SWSOLAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-03-31,NSE_E3E1AC8435EA,RVNL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-03-31,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-03-31,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-03-31,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-03-31,NSE_F96D3907BEE7,IIFL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-04-30,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-04-30,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-04-30,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-04-30,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-04-30,NSE_A8C822E94F3E,KENNAMET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-04-30,NSE_D5D3F5346E0E,SWSOLAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-04-30,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-04-30,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-04-30,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-04-30,NSE_F96D3907BEE7,IIFL,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-05-29,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-05-29,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-05-29,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-05-29,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-05-29,NSE_A8C822E94F3E,KENNAMET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-05-29,NSE_D5D3F5346E0E,SWSOLAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-05-29,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-05-29,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-05-29,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-06-30,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-06-30,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-06-30,NSE_46F638E1FDD9,CSBBANK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-06-30,NSE_702CAC2EC1DE,UJJIVANSFB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-06-30,NSE_81E1BA306A07,AARTIIND,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-06-30,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-06-30,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-06-30,NSE_A06E3D43B46B,IRCTC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-06-30,NSE_C941893EE311,TATACOMM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-06-30,NSE_CD8EB44B80FD,FLUOROCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-06-30,NSE_D40F53D9B283,IIFLWAM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-06-30,NSE_D5D3F5346E0E,SWSOLAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-06-30,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-06-30,NSE_EF6D6D99A518,INDIAMART,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-06-30,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-06-30,NSE_FE37750EBD83,ABB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,3.0
2020-07-31,NSE_03BC3A91CD0A,AFFLE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_444C594AB9B7,BRITANNIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_46F638E1FDD9,CSBBANK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-07-31,NSE_702CAC2EC1DE,UJJIVANSFB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-07-31,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-07-31,NSE_87489588C163,SPICEJET,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_A06E3D43B46B,IRCTC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-07-31,NSE_C941893EE311,TATACOMM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_CD8EB44B80FD,FLUOROCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-07-31,NSE_D40F53D9B283,IIFLWAM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-07-31,NSE_D5D3F5346E0E,SWSOLAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_E8D23E6BAAFB,WESTLIFE,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_EFA321C47A4C,SPANDANA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-07-31,NSE_FE37750EBD83,ABB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-08-31,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,4.0
2020-08-31,NSE_444C594AB9B7,BRITANNIA,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,11.0
2020-08-31,NSE_46F638E1FDD9,CSBBANK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-08-31,NSE_702CAC2EC1DE,UJJIVANSFB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-08-31,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-08-31,NSE_A06E3D43B46B,IRCTC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-08-31,NSE_C941893EE311,TATACOMM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-08-31,NSE_CD8EB44B80FD,FLUOROCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-08-31,NSE_D40F53D9B283,IIFLWAM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-08-31,NSE_FE37750EBD83,ABB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-09-30,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-09-30,NSE_2AC56D269FBF,ALOKINDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-09-30,NSE_444C594AB9B7,BRITANNIA,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,BRITANNIA_BONUS_DEBENTURE_PARTIAL_WINDOW,11.0
2020-09-30,NSE_46F638E1FDD9,CSBBANK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-09-30,NSE_702CAC2EC1DE,UJJIVANSFB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-09-30,NSE_71C08F9DEEE2,POWERINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-09-30,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-09-30,NSE_A06E3D43B46B,IRCTC,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-09-30,NSE_BDD195E0616C,SUVENPHAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,5.0
2020-09-30,NSE_CD8EB44B80FD,FLUOROCHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-09-30,NSE_FE37750EBD83,ABB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-10-30,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-10-30,NSE_2AC56D269FBF,ALOKINDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-10-30,NSE_46F638E1FDD9,CSBBANK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-10-30,NSE_702CAC2EC1DE,UJJIVANSFB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-10-30,NSE_71C08F9DEEE2,POWERINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-10-30,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-10-30,NSE_BDD195E0616C,SUVENPHAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,6.0
2020-10-30,NSE_FE37750EBD83,ABB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-11-27,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-11-27,NSE_2AC56D269FBF,ALOKINDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-11-27,NSE_46F638E1FDD9,CSBBANK,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-11-27,NSE_702CAC2EC1DE,UJJIVANSFB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-11-27,NSE_71C08F9DEEE2,POWERINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-11-27,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-11-27,NSE_BDD195E0616C,SUVENPHAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,7.0
2020-11-27,NSE_FE37750EBD83,ABB,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-12-31,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-12-31,NSE_2AC56D269FBF,ALOKINDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2020-12-31,NSE_71C08F9DEEE2,POWERINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2020-12-31,NSE_86A0724D9861,SUMICHEM,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2020-12-31,NSE_BDD195E0616C,SUVENPHAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,8.0
2021-01-29,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-01-29,NSE_2AC56D269FBF,ALOKINDS,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-01-29,NSE_71C08F9DEEE2,POWERINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-01-29,NSE_BDD195E0616C,SUVENPHAR,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,9.0
2021-02-26,NSE_00ABAEDCEC72,SBICARD,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
2021-02-26,NSE_71C08F9DEEE2,POWERINDIA,MONTHLY_RETURN_HISTORY_INCOMPLETE,MONTHLY_RETURN_HISTORY_INCOMPLETE,10.0
