event_id,security_id,event_date,affected_monthly_feature,formation_date,membership_at_formation,final_signal_availability_changed,otherwise_eligible_except_event,would_otherwise_be_winner,required_event_month_return_to_win,event_reason
CA_7fff13b3128fa831178b,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7fff13b3128fa831178b,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7fff13b3128fa831178b,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7fff13b3128fa831178b,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9748c044a432c07eae8a,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_459e414d3b71cfec6676,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_b4f80bbd69424f6b183a,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_e683a8a93f0015fe52fe,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a61682fef95fbe7aed84,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_a3bb8578d375a947c2b3,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_fb9bbe6d8818ab95b335,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2015-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7287367d0d3ab252fb21,NSE_1671B749B56F,2015-09-29,2015-09,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2015-11-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-04-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-05-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-06-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-07-29,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-08-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_9a44748e33a9e6bfc8f7,NSE_1671B749B56F,2015-10-01,2015-10,2016-09-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.5969620844415524,TREATMENT_NOT_ACCEPTED
CA_25d92bfd331e98d5bc85,,2015-10-29,2015-10,,,,,UNKNOWN_IDENTITY,,POSSIBLE_MEMBER_IDENTITY_UNRESOLVED
CA_eb8ec60bd0c8f1584789,,2015-10-29,2015-10,,,,,UNKNOWN_IDENTITY,,POSSIBLE_MEMBER_IDENTITY_UNRESOLVED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2015-12-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-01-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-04-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-07-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-09-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_da7d9673a7e339e185ee,NSE_329ABD1F5CCD,2015-11-19,2015-11,2016-10-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-02-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-04-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-07-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-09-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.08662204158749698,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-10-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.06653302887578683,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-11-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.10169242003672396,TREATMENT_NOT_ACCEPTED
CA_1ef6e0f15339c33531c0,NSE_98CBA18954BD,2016-01-27,2016-01,2016-12-30,True,True,True,UNKNOWN_MISSING_ECONOMIC_RETURN,0.01931006461246998,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-04-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-07-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-09-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-10-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-11-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2016-12-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_1ccd99a3ef81412061c4,NSE_D35374D82BA3,2016-02-04,2016-02,2017-01-31,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-03-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-04-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-05-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-06-30,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-07-29,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-08-31,False,False,False,NOT_OFFICIAL_MEMBER,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-09-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
CA_7ea921c2f66fdc092188,NSE_D35374D82BA3,2016-02-04,2016-02,2016-10-30,True,False,False,NO_INDEPENDENT_ELIGIBILITY,,TREATMENT_NOT_ACCEPTED
