date,strategy,after_tax_nav,after_tax_daily_return,tax_liability,tax_paid_before_close,daily_fees_and_impact,realised_equity_exposure,nav_status,matched_before_tax_nav,matched_cost_tax_reversed_nav,after_tax_return,matched_before_tax_return,matched_cost_tax_reversed_return,zero_friction_reference_nav,zero_friction_reference_return
2022-07-06,VM,15423997.821667131,0.00296241163926525,0.0,1119496.0187750414,276.44538645268153,0.497655269972694,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16543493.840442173,17570693.750000026,0.00296241163926525,0.00276139207404702,0.0026153542213458447,17878997.347100496,0.002287277644557018
2022-07-07,VM,15526692.496481974,0.006658110043984866,0.0,1119496.0187750414,279.21685182322136,0.49592432151350596,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16646188.515257016,17673667.64166669,0.006658110043984866,0.006207556626508737,0.005860547860648158,17976657.790499453,0.005462299786894433
2022-07-08,VM,15559347.12981531,0.002103128746881344,0.0,1119496.0187750414,0.0,0.4969617947647,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16678843.148590352,17706322.27500003,0.002103128746881344,0.0019616883050079803,0.0018476432846541435,18007545.354515992,0.001718203927365219
2022-07-11,VM,15674481.404815309,0.007399685477764928,0.0,1119496.0187750414,0.0,0.5006567775562375,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16793977.42359035,17821456.550000027,0.007399685477764928,0.006903013235047384,0.006502438688951173,18140240.196454953,0.007368846743217148
2022-07-12,VM,15635600.171481976,-0.002480543523525336,0.0,1119496.0187750414,0.0,0.4994150548124783,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16755096.190257018,17782575.316666692,-0.002480543523525336,-0.0023151890914606676,-0.00218170906649795,18115828.14960201,-0.0013457400006045026
2022-07-13,VM,15615633.271481976,-0.0012770152588333916,0.0,1119496.0187750414,0.0,0.49877498281742716,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16735129.290257018,17762608.416666694,-0.0012770152588333916,-0.001191691159111996,-0.0011228351149613625,18083219.904008053,-0.001799986471756917
2022-07-14,VM,15590645.846481977,-0.0016001544455858108,0.0,1119496.0187750414,0.0,0.4977050738034438,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16710141.86525702,17737620.991666693,-0.0016001544455858108,-0.0014931121574630613,-0.0014067429970788803,18064162.4911708,-0.0010538727581932813
2022-07-15,VM,15619518.046481976,0.0018518924927355407,0.0,1119496.0187750414,0.0,0.49863355056725783,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16739014.065257018,17766493.191666692,0.0018518924927355407,0.0017278249480352503,0.001627738015913316,18083690.31141245,0.0010810254973732355
2022-07-18,VM,15768853.97981531,0.00956085411143448,0.0,1119496.0187750414,0.0,0.503361004240396,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16888349.99859035,17915829.125000026,0.00956085411143448,0.008921429467180442,0.008405481696488026,18234893.742531303,0.008361315003466315
2022-07-19,VM,15828605.996481977,0.0037892428164503222,0.0,1119496.0187750414,0.0,0.5052357859841919,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16948102.01525702,17975581.141666695,0.0037892428164503222,0.0035380612476445528,0.003335152185800272,18295883.434702627,0.003344669458044206
2022-07-20,VM,15886462.046481976,0.0036551576312442435,0.0,1119496.0187750414,0.0,0.507023893557873,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17005958.065257017,18033437.191666692,0.0036551576312442435,0.003413718536029231,0.0032185913514577447,18356534.60455155,0.00331501728601334
2022-07-21,VM,15958042.588148642,0.004505757257797782,0.0,1119496.0187750414,0.0,0.5091585035227035,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17077538.606923684,18105017.73333336,0.004505757257797782,0.004209144900392703,0.003969323258005808,18424457.690136623,0.0037002128696031213
2022-07-22,VM,15960393.288148642,0.0001473050336227022,0.0,1119496.0187750414,0.0,0.509230796296756,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17079889.306923684,18107368.43333336,0.0001473050336227022,0.0001376486421202916,0.00012983693441359634,18437449.067975793,0.0007051158876780296
2022-07-25,VM,15938743.229815308,-0.001356486519001332,0.0,1119496.0187750414,0.0,0.508530008177685,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17058239.24859035,18085718.375000026,-0.001356486519001332,-0.0012675760330927988,-0.0011956490758469052,18414111.95150793,-0.0012657454066353848
2022-07-26,VM,15823934.146481976,-0.007203145296836744,0.0,1119496.0187750414,0.0,0.5049641933351412,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16943430.165257018,17970909.291666694,-0.007203145296836744,-0.006730418166858598,-0.006348052145500271,18305399.07403178,-0.00590378063098763
2022-07-27,VM,15844303.154815309,0.0012872278249376201,0.0,1119496.0187750414,0.0,0.5055302257054907,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,16963799.17359035,17991278.300000027,0.0012872278249376201,0.0012021773710910733,0.0011334433891321272,18311797.724715427,0.00034954991463266783
2022-07-28,VM,15943474.004815308,0.006259085617776661,0.0,1119496.0187750414,0.0,0.5085914523742426,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17062970.02359035,18090449.150000025,0.006259085617776661,0.005846028297386896,0.005512162523771069,18409550.184534527,0.005338223001839137
2022-07-29,VM,16066472.888148643,0.0077146852245744135,0.0,1119496.0187750414,0.0,0.5123534916867422,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17185968.906923685,18213448.03333336,0.0077146852245744135,0.007208527188601099,0.006799106109166786,18535995.783076726,0.0068684784405228325
2022-08-01,VM,16203570.058132058,0.008533121795795351,0.0,1119496.0187750414,8347.505016584804,0.5297224671809654,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17323066.0769071,18358892.70833336,0.008533121795795351,0.007977273246909,0.007985565101885861,18680221.321775142,0.007780835752568051
2022-08-02,VM,16230986.60864479,0.001692006787045841,0.0,1119496.0187750414,253.70782060457378,0.5284839408405422,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17350482.62741983,18386562.966666695,0.001692006787045841,0.001582661544498709,0.0015071855788326705,18711614.05604136,0.001680533315181871
2022-08-03,VM,16223969.81661464,-0.00043230841102481765,0.0,1119496.0187750414,299.66703014685464,0.5229392397524198,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17343465.83538968,18379845.84166669,-0.00043230841102481765,-0.0004044148039467066,-0.0003653279306295998,18697483.717672244,-0.0007551640562269659
2022-08-04,VM,16272929.776109453,0.0030177545969467534,0.0,1119496.0187750414,279.4405051872685,0.5228793314255272,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17392425.794884495,18429085.241666693,0.0030177545969467534,0.0028229628356581937,0.002678988737129462,18719422.57877516,0.0011733590163354225
2022-08-05,VM,16279681.548464892,0.0004149082217113076,0.0,1119496.0187750414,352.01097789598,0.5232151562450674,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17399177.567239933,18436189.02500003,0.0004149082217113076,0.0003882018779359786,0.00038546586768584135,18721826.87313465,0.00012843848945498932
2022-08-08,VM,16296435.81513156,0.0010291519902763113,0.0,1119496.0187750414,0.0,0.5236506613147285,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17415931.833906602,18452943.291666694,0.0010291519902763113,0.0009629344031878428,0.0009087706056791767,18745329.086870506,0.001255337627845435
2022-08-10,VM,16303032.440131562,0.00040478943216992747,0.0,1119496.0187750414,0.0,0.5238434044726558,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17422528.458906602,18459539.916666694,0.00040478943216992747,0.0003787695693180382,0.0003574836217579147,18754895.632263068,0.0005103428885257969
2022-08-11,VM,16340044.856798228,0.0022702780481229645,0.0,1119496.0187750414,0.0,0.5247230658467958,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17459540.87557327,18496552.333333366,0.0022702780481229645,0.002124399839780189,0.0020050562925055804,18777730.784835108,0.001217556899264221
2022-08-12,VM,16374384.123464894,0.002101540538450797,0.0,1119496.0187750414,0.0,0.525689279981209,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17493880.142239936,18530891.60000003,0.002101540538450797,0.0019667909317540033,0.0018565225587896528,18805725.11797934,0.0014908262060524765
2022-08-16,VM,16473013.61513156,0.006023401608450607,0.0,1119496.0187750414,0.0,0.5285291383277433,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17592509.633906603,18629521.0916667,0.006023401608450607,0.005637942575616561,0.005322436383291329,18915835.754892413,0.00585516571269033
2022-08-17,VM,16491644.24013156,0.0011309785468085476,0.0,1119496.0187750414,0.0,0.5290617593747622,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17611140.258906603,18648151.7166667,0.0011309785468085476,0.0010590089411741666,0.0010000592558621069,18921365.645011503,0.0002923418341514824
2022-08-18,VM,16525075.19513156,0.0020271450507431954,0.0,1119496.0187750414,0.0,0.529734460406307,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17644571.2139066,18681582.671666697,0.0020271450507431954,0.0018982845238024737,0.0017927221693567752,18968519.666361574,0.0024921045465079008
2022-08-19,VM,16413500.545131562,-0.006751839170624163,0.0,1119496.0187750414,0.0,0.5264897048970164,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17532996.563906603,18570008.0216667,-0.006751839170624163,-0.00632345488294217,-0.005972440984307936,18842315.755432323,-0.006653334743514964
2022-08-22,VM,16314176.236798229,-0.006051378745211888,0.0,1119496.0187750414,0.0,0.5232618935882823,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17433672.25557327,18470683.71333336,-0.006051378745211888,-0.005664993315392719,-0.005348641110841212,18750163.16197998,-0.004890725463284707
2022-08-23,VM,16419004.945131563,0.006425620687907196,0.0,1119496.0187750414,0.0,0.5263056736514121,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17538500.963906605,18575512.421666697,0.006425620687907196,0.006013002125804245,0.005675410285850058,18844796.63349821,0.005047074561469402
2022-08-24,VM,16469604.078464895,0.003081741768299784,0.0,1119496.0187750414,0.0,0.5277382231083239,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17589100.097239938,18626111.55500003,0.003081741768299784,0.0028850318187092494,0.002723969718020358,18908928.863779634,0.0034031797492270715
2022-08-25,VM,16434559.478464896,-0.002127835000346079,0.0,1119496.0187750414,0.0,0.526731185159534,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17554055.497239936,18591066.955000028,-0.002127835000346079,-0.0019924043757929555,-0.0018814769736840153,18876756.049491648,-0.0017014614904820745
2022-08-26,VM,16478596.153464895,0.0026795166038799945,0.0,1119496.0187750414,0.0,0.5279959279078039,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17598092.172239937,18635103.630000032,0.0026795166038799945,0.0025086325497218898,0.0023687007909012348,18926238.92930949,0.0026213656460945477
2022-08-29,VM,16378266.978464896,-0.006088454020332534,0.0,1119496.0187750414,0.0,0.5251045487886385,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17497762.997239936,18534774.455000028,-0.006088454020332534,-0.005701139306354186,-0.0053838807120174526,18832600.717336956,-0.004947534072790695
2022-08-30,VM,16548816.278464895,0.010413146899134418,0.0,1119496.0187750414,0.0,0.5299987409419877,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17668312.297239937,18705323.755000032,0.010413146899134418,0.00974692022213941,0.009201584859533929,19011507.477098208,0.009499843513198438
2022-09-01,VM,16594969.905397983,0.0027889382634060933,0.0,1119496.0187750414,6407.889733577089,0.5704014958926991,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17714465.924173024,18757885.271666694,0.0027889382634060933,0.0026122261230516752,0.0028099763123645705,19058976.769402135,0.0024968715585078666
2022-09-02,VM,16639946.029469924,0.0027102263112457337,0.0,1119496.0187750414,305.9175947264259,0.565424066480564,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17759442.048244964,18803167.313333362,0.0027102263112457337,0.002538948916916972,0.0024140270084211934,19114186.362763524,0.002896776360524476
2022-09-05,VM,16728855.97567031,0.005343163135440587,0.0,1119496.0187750414,295.3121329461297,0.5647936279728026,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17848351.99444535,18892372.571666695,0.005343163135440587,0.0050063479448765325,0.004744161281279302,19206971.758024454,0.00485426863063787
2022-09-06,VM,16792534.076258,0.0038064826835917387,0.0,1119496.0187750414,301.29107897508305,0.5617251784134522,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17912030.095033042,18956351.96333336,0.0038064826835917387,0.0035677299846792465,0.0033865196879834247,19254164.592741694,0.0024570679496899043
2022-09-07,VM,16832339.5125151,0.002370424623010292,0.0,1119496.0187750414,346.84707623066004,0.5638382339113848,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17951835.531290144,18996504.246666692,0.002370424623010292,0.0022222738598536296,0.0021181440084567793,19292299.1884329,0.001980589472346115
2022-09-08,VM,16868138.495848436,0.002126797840948713,0.0,1119496.0187750414,0.0,0.5647638931237919,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17987634.514623478,19032303.230000027,0.002126797840948713,0.001994168410853314,0.001884503741766963,19330817.5178757,0.0019965650058910473
2022-09-09,VM,16853594.92918177,-0.0008621915613418185,0.0,1119496.0187750414,0.0,0.5642349326632163,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17973090.94795681,19017759.66333336,-0.0008621915613418185,-0.0008085313638568348,-0.0007641516894151268,19308766.409077372,-0.0011407230334638918
2022-09-12,VM,16955260.02084844,0.006032249623528996,0.0,1119496.0187750414,0.0,0.5668478147695037,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,18074756.03962348,19119424.75500003,0.006032249623528996,0.005656516842932113,0.005345797479115344,19400840.583676863,0.00476851667521366
2022-09-13,VM,16947356.42918177,-0.0004661439374535892,0.0,1119496.0187750414,0.0,0.5666458093407578,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,18066852.44795681,19111521.16333336,-0.0004661439374535892,-0.0004372723841662429,-0.0004133802019645749,19393710.43811883,-0.00036751735200755465
2022-09-14,VM,16913110.37918177,-0.0020207310882440765,0.0,1119496.0187750414,0.0,0.5657683439338452,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,18032606.39795681,19077275.11333336,-0.0020207310882440765,-0.001895518331078927,-0.001791906029212531,19360575.410540394,-0.0017085450298003119
2022-09-15,VM,16925992.995848436,0.0007616941164485524,0.0,1119496.0187750414,0.0,0.5660988438915733,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,18045489.014623478,19090157.730000027,0.0007616941164485524,0.0007144068018989369,0.0006752859928964572,19381517.913259618,0.0010817086928015577
2022-09-16,VM,16706215.062515102,-0.012984640451360274,0.0,1119496.0187750414,0.0,0.5603788828469638,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17825711.081290144,18870379.796666693,-0.012984640451360274,-0.012179106543204976,-0.011512630562918513,19172697.171115473,-0.010774220217358903
2022-09-19,VM,16675934.470848437,-0.0018125345300149531,0.0,1119496.0187750414,0.0,0.5594486808505675,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17795430.48962348,18840099.205000028,-0.0018125345300149531,-0.0016987031557157417,-0.0016046625448425944,19147676.24541982,-0.0013050289936957398
2022-09-20,VM,16815987.245848436,0.008398496362817198,0.0,1119496.0187750414,0.0,0.5631178341315932,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17935483.264623478,18980151.980000027,0.008398496362817198,0.007870153806150526,0.0074337599540255095,19296346.868276015,0.007764421173131053
2022-09-21,VM,16757567.762515105,-0.0034740442222773726,0.0,1119496.0187750414,0.0,0.5614883356987322,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17877063.781290147,18921732.496666696,-0.0034740442222773726,-0.0032572015189888948,-0.0030779249499629513,19253328.55131944,-0.002229350314348984
2022-09-22,VM,16882046.120848436,0.007428187676004727,0.0,1119496.0187750414,0.0,0.5645547153136008,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,18001542.139623478,19046210.855000027,0.007428187676004727,0.0069630203178896455,0.006578592016099005,19398156.040661864,0.007522205262139162
2022-09-23,VM,16681646.237515103,-0.011870592101146382,0.0,1119496.0187750414,0.0,0.5592112268484909,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17801142.256290145,18845810.971666694,-0.011870592101146382,-0.011132373092204717,-0.010521771750769182,19189942.917563844,-0.010733655439288637
2022-09-26,VM,16324534.762515102,-0.021407448036926846,0.0,1119496.0187750414,0.0,0.5495686409351069,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17444030.781290144,18488699.496666692,-0.021407448036926846,-0.02006115505727246,-0.018949116890586093,18827979.34931812,-0.01886214929354641
2022-09-27,VM,16345865.945848435,0.0013066947171025411,0.0,1119496.0187750414,0.0,0.5501564491265558,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17465361.964623477,18510030.680000026,0.0013066947171025411,0.0012228356852139743,0.001153741686221954,18843413.747666873,0.0008197586189360052
2022-09-28,VM,16286527.712515105,-0.0036301676234168356,0.0,1119496.0187750414,0.0,0.5485174919432692,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17406023.731290147,18450692.446666695,-0.0036301676234168356,-0.0033974808797848643,-0.0032057339266026164,18784375.871676054,-0.003133077518829548
2022-09-29,VM,16305873.945848435,0.0011878672774716659,0.0,1119496.0187750414,0.0,0.549053156942017,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17425369.964623477,18470038.680000026,0.0011878672774716659,0.0011114677097994186,0.0010485369798045596,18815139.15940848,0.0016377061416669037
2022-09-30,VM,16454649.670848437,0.00912405710323072,0.0,1119496.0187750414,0.0,0.5531304205030437,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17574145.68962348,18618814.405000027,0.00912405710323072,0.008537880418151289,0.00805497636348207,18964988.09591372,0.007964274685170608
2022-10-03,VM,16346939.382123772,-0.006545887690060481,0.0,1119496.0187750414,13592.530391331078,0.5863053633033142,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17466435.400898814,18524696.646666694,-0.006545887690060481,-0.006128906100298259,-0.00505498128323667,18854915.36160686,-0.005803997015457014
2022-10-04,VM,16530304.64082617,0.011217100303370309,0.0,1119496.0187750414,201.8329642687438,0.5920567126650885,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17649800.65960121,18708263.73833336,0.011217100303370309,0.010498149994186079,0.009909317014359598,19033288.886390295,0.009460319569858565
2022-10-06,VM,16683506.233182216,0.009267923107579845,0.0,1119496.0187750414,330.21597728624243,0.5877663751418117,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17803002.251957256,18861795.546666693,0.009267923107579845,0.008680074937430282,0.00820663052866566,19189464.779091343,0.008205407569509566
2022-10-07,VM,16726883.493732432,0.002600008651894914,0.0,1119496.0187750414,290.23111645157866,0.5840572081858894,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17846379.512507472,18905463.03833336,0.002600008651894914,0.0024365137933657355,0.002315129095669999,19244643.69238541,0.0028754795367814997
2022-10-10,VM,16610519.499843864,-0.006956704991229801,0.0,1119496.0187750414,302.18555523534866,0.5846371551930059,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17730015.518618904,18789401.230000027,-0.006956704991229801,-0.006520313759270646,-0.006139061926068834,19130348.121717423,-0.005939084791328611
2022-10-11,VM,16439070.874843866,-0.010321689517393429,0.0,1119496.0187750414,0.0,0.5803051957312808,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17558566.893618908,18617952.60500003,-0.010321689517393429,-0.00966996474537496,-0.009124751922709118,18965899.49406311,-0.008596217204621861
2022-10-12,VM,16521797.799843865,0.005032335807164889,0.0,1119496.0187750414,0.0,0.5824066656207111,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17641293.818618905,18700679.530000027,0.005032335807164889,0.0047114850261533725,0.004443395402015327,19054613.60531315,0.004677558861777551
2022-10-13,VM,16451006.833177198,-0.004284701188349893,0.0,1119496.0187750414,0.0,0.5806097035189965,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17570502.85195224,18629888.563333362,-0.004284701188349893,-0.004012799026789637,-0.003785475632214319,18998248.855064154,-0.0029580631450473343
2022-10-14,VM,16411210.466510532,-0.0024190839545702447,0.0,1119496.0187750414,0.0,0.5795927029723728,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17530706.485285573,18590092.196666695,-0.0024190839545702447,-0.0022649532003715667,-0.002136156989419269,18941964.873568654,-0.0029625878640122255
2022-10-17,VM,16432464.358177198,0.0012950837301146656,0.0,1119496.0187750414,0.0,0.5801364614100689,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17551960.37695224,18611346.08833336,0.0012950837301146656,0.0012123807836554867,0.0011432913533626632,18967586.555483833,0.0013526411904041602
2022-10-18,VM,16525375.774843866,0.005654137726483599,0.0,1119496.0187750414,0.0,0.5824970804185913,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17644871.793618906,18704257.50500003,0.005654137726483599,0.0052935065184325225,0.004992192194250178,19055959.72718666,0.004659167967644287
2022-10-19,VM,16520666.133177198,-0.0002849945278604604,0.0,1119496.0187750414,0.0,0.5823780604511054,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17640162.15195224,18699547.863333363,-0.0002849945278604604,-0.0002669127733967436,-0.00025179516831430604,19063474.233613245,0.0003943389120340198
2022-10-20,VM,16542601.033177199,0.0013277249127352508,0.0,1119496.0187750414,0.0,0.5829318122742582,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17662097.05195224,18721482.76333336,0.0013277249127352508,0.001243463626414032,0.0011730176665398773,19088777.89244192,0.0013273372166369207
2022-10-21,VM,16476272.966510532,-0.0040095306979622825,0.0,1119496.0187750414,0.0,0.581252832652092,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17595768.985285573,18655154.696666695,-0.0040095306979622825,-0.003755390227534461,-0.003542885331527912,19030019.92070037,-0.0030781421457479353
2022-10-24,VM,16541316.666510532,0.003947719252540116,0.0,1119496.0187750414,0.0,0.5828994286080216,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17660812.685285572,18720198.396666694,0.003947719252540116,0.0036965534188584392,0.003486634180075887,19083582.04957615,0.002814612338766524
2022-10-25,VM,16509356.541510532,-0.0019321391183270142,0.0,1119496.0187750414,0.0,0.5820919721595682,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17628852.560285572,18688238.271666694,-0.0019321391183270142,-0.0018096633246457161,-0.0017072535409502487,19057310.458740525,-0.0013766593067994625
2022-10-27,VM,16521367.508177198,0.0007275248212410546,0.0,1119496.0187750414,0.0,0.5822869305605922,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17640863.52695224,18700249.238333363,0.0007275248212410546,0.0006813243587802109,0.0006427019225712094,19059203.159193043,9.931624174427714e-05
2022-10-28,VM,16443174.866510531,-0.004732818976877495,0.0,1119496.0187750414,0.0,0.5803005691295839,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17562670.88528557,18622056.596666694,-0.004732818976877495,-0.004432472455058956,-0.004181368957713372,18979285.433792014,-0.004193130464768659
2022-10-31,VM,16492095.116510531,0.002975109758130312,0.0,1119496.0187750414,0.0,0.5815405450658473,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17611591.13528557,18670976.846666694,0.002975109758130312,0.002785467558979793,0.002627005763088386,19011266.21885336,0.0016850363082902573
2022-11-01,VM,16517729.533087172,0.001554345666547663,0.0,1119496.0187750414,9874.500090028629,0.5952178252044826,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17637225.551862214,18706485.763333365,0.001554345666547663,0.0014555423402535794,0.001901824256882012,19039649.098737158,0.0014929505250760129
2022-11-02,VM,16541267.267683763,0.0014249981844927095,0.0,1119496.0187750414,238.34040340932395,0.5940364704823448,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17660763.286458805,18730261.838333365,0.0014249981844927095,0.001334548595944396,0.0012710070347152769,19059292.730957568,0.0010317223872427748
2022-11-03,VM,16544280.131472351,0.0001821422591046229,0.0,1119496.0187750414,340.8945447461424,0.5958396107293215,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17663776.15024739,18733615.596666697,0.0001821422591046229,0.00017059646515371618,0.00017905560329478654,19067075.53521074,0.0004083469603533327
2022-11-04,VM,16578664.797541639,0.0020783416259906318,0.0,1119496.0187750414,290.3255973763805,0.5932724435358918,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17698160.81631668,18768290.58833336,0.0020783416259906318,0.0019466203475866362,0.0018509503137682515,19109349.12152713,0.002217098591670522
2022-11-07,VM,16655265.336453814,0.004620428716523239,0.0,1119496.0187750414,337.9110878255149,0.5912809448580537,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17774761.355228856,18845229.038333364,0.004620428716523239,0.004328163796633477,0.004099385057892757,19184733.68909239,0.003944905035009123
2022-11-09,VM,16596020.144787151,-0.00355714487099712,0.0,1119496.0187750414,0.0,0.5898218818689484,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17715516.163562194,18785983.8466667,-0.00355714487099712,-0.0033331075721719783,-0.003143776684600197,19138991.343622126,-0.002384309639714701
2022-11-10,VM,16485016.24478715,-0.006688585518189405,0.0,1119496.0187750414,0.0,0.5870598966739623,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17604512.26356219,18674979.9466667,-0.006688585518189405,-0.006265913957862468,-0.0059088680638729185,19031996.460145645,-0.005590413912389385
2022-11-11,VM,16551511.511453815,0.0040336791713926345,0.0,1119496.0187750414,0.0,0.5887188727903746,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17671007.530228857,18741475.213333365,0.0040336791713926345,0.0037771717654624393,0.0035606606730806956,19079252.06619996,0.002482955803048311
2022-11-14,VM,16551036.586453818,-2.869375402170249e-05,0.0,1119496.0187750414,0.0,0.5887070712522461,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17670532.60522886,18741000.288333368,-2.869375402170249e-05,-2.6875943501480926e-05,-2.5340854686750625e-05,19067665.39669237,-0.0006072915996594169
2022-11-15,VM,16547887.103120483,-0.00019028918925312333,0.0,1119496.0187750414,0.0,0.5886287917585478,UNPRICED_FRACTIONAL_SPLIT_CLAIM_EXCLUDED,17667383.121895526,18737850.805000033,-0.00019028918925312333,-0.00017823363922842006,-0.00016805310735179546,19073550.831953876,0.00030866050662526094
