date,tri,index_name,source_file,tri_return,calendar_gap_days
2019-03-05,13626.72,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.015075601482083867,4.0
2019-03-06,13711.14,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006195181232167446,1.0
2019-03-07,13703.58,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0005513764719782266,1.0
2019-03-08,13682.38,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0015470409922079265,1.0
2019-03-11,13882.22,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.014605646093735158,3.0
2019-03-12,14023.67,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.010189292490682345,1.0
2019-03-13,14038.41,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0010510800667729026,1.0
2019-03-14,14036.92,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.00010613737595632777,1.0
2019-03-15,14115.72,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005613767122702118,1.0
2019-03-18,14141.44,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0018220820475329802,3.0
2019-03-19,14221.02,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005627432566980506,1.0
2019-03-20,14195.69,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0017811661892044306,1.0
2019-03-22,14120.15,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005321333446982934,2.0
2019-03-25,13988.74,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.009306558358091133,3.0
2019-03-26,14138.82,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.010728628882944458,1.0
2019-03-27,14123.69,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0010701034456905845,1.0
2019-03-28,14272.79,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.010556731279148801,1.0
2019-03-29,14364.59,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006431818866528438,1.0
2019-04-01,14421.49,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.003961129416154563,3.0
2019-04-02,14449.48,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.001940853545645993,1.0
2019-04-03,14356.79,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.006414763714680305,1.0
2019-04-04,14309.63,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.003284856851705875,1.0
2019-04-05,14396.45,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006067242828780461,1.0
2019-04-08,14321.35,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.00521656380566049,3.0
2019-04-09,14385.8,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004500274066341348,1.0
2019-04-10,14304.29,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.00566600397614303,1.0
2019-04-11,14321.82,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0012255064739319366,1.0
2019-04-12,14381.36,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004157292858030681,1.0
2019-04-15,14443.67,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00433269176211426,3.0
2019-04-16,14540.12,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006677665717923498,1.0
2019-04-18,14476.63,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.004366538928151975,2.0
2019-04-22,14270.2,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0142595341595384,4.0
2019-04-23,14251.64,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0013006124651372408,1.0
2019-04-24,14400.64,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0104549371160092,1.0
2019-04-25,14313.53,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.006049036709479538,1.0
2019-04-26,14404.12,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006328976849176993,1.0
2019-04-30,14366.33,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0026235549273403436,4.0
2019-05-02,14326.52,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0027710626165484697,2.0
2019-05-03,14307.21,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0013478500012564787,1.0
2019-05-06,14170.39,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.009563010538043426,3.0
2019-05-07,14051.08,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.008419669465695723,1.0
2019-05-08,13886.83,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.011689492907306809,1.0
2019-05-09,13826.96,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.004311279104014409,1.0
2019-05-10,13812.96,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.001012514681462906,1.0
2019-05-13,13619.29,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.014020890525998642,3.0
2019-05-14,13697.17,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005718359767653114,1.0
2019-05-15,13619.46,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0056734347314081335,1.0
2019-05-16,13711.21,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006736684126977144,1.0
2019-05-17,13871.89,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.01171887820258033,1.0
2019-05-20,14380.78,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.03668497948008542,3.0
2019-05-21,14242.53,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.009613525831004943,1.0
2019-05-22,14281.87,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.002762149702335126,1.0
2019-05-23,14214.3,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.004731173158697088,1.0
2019-05-24,14466.44,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.01773847463469891,1.0
2019-05-27,14589.9,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.008534235098614396,3.0
2019-05-28,14606.28,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0011226944667201977,1.0
2019-05-29,14519.5,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005941280052142006,1.0
2019-05-30,14606.29,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005977478563311545,1.0
2019-05-31,14591.01,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0010461246490381937,1.0
2019-06-03,14766.71,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.012041661269507564,3.0
2019-06-04,14702.41,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0043543890277522035,1.0
2019-06-06,14475.15,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.015457329784708818,2.0
2019-06-07,14495.06,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0013754607033433786,1.0
2019-06-10,14539.75,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0030831193523863654,3.0
2019-06-11,14598.2,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004020014099279656,1.0
2019-06-12,14516.16,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005619870942992988,1.0
2019-06-13,14521.38,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00035959923285489026,1.0
2019-06-14,14406.49,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.007911782488992047,1.0
2019-06-17,14218.31,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.013062168508776284,3.0
2019-06-18,14229.85,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0008116295115243588,1.0
2019-06-19,14192.79,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0026043844453735865,1.0
2019-06-20,14380.25,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.013208114824498907,1.0
2019-06-21,14284.21,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.006678604335807803,1.0
2019-06-24,14258.15,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.001824392108488948,3.0
2019-06-25,14360.63,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.007187468219930215,1.0
2019-06-26,14435.08,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0051843129444879565,1.0
2019-06-27,14449.59,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0010051901340346614,1.0
2019-06-28,14398.8,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0035149786256911675,1.0
2019-07-01,14481.11,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005716448592938406,3.0
2019-07-02,14528.7,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0032863502866837813,1.0
2019-07-03,14547.48,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0012926139296700612,1.0
2019-07-04,14579.18,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0021790715642846514,1.0
2019-07-05,14401.47,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.01218930008409258,1.0
2019-07-08,14090.09,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.02162140392612688,3.0
2019-07-09,14102.22,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0008608887523073872,1.0
2019-07-10,14019.84,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005841633444946925,1.0
2019-07-11,14122.25,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0073046482698804205,1.0
2019-07-12,14109.72,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0008872523854202008,1.0
2019-07-15,14128.3,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0013168227292958967,3.0
2019-07-16,14220.97,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006559175555445496,1.0
2019-07-17,14242.02,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0014802084527287818,1.0
2019-07-18,14115.05,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.008915167932638801,1.0
2019-07-19,13896.06,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.015514645715034692,1.0
2019-07-22,13813.05,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005973635692419266,3.0
2019-07-23,13793.16,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0014399426629165823,1.0
2019-07-24,13689.15,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.007540694083154276,1.0
2019-07-25,13690.06,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,6.647600471909598e-05,1.0
2019-07-26,13740.26,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.003666894082275718,1.0
2019-07-29,13616.28,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.009023118922058204,3.0
2019-07-30,13459.9,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.011484781452790416,1.0
2019-07-31,13522.1,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004621133886581585,1.0
2019-08-01,13362.08,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.011833960701370327,1.0
2019-08-02,13379.19,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0012804892651443467,1.0
2019-08-05,13211.96,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.012499261913464177,3.0
2019-08-06,13341.72,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.009821404242822407,1.0
2019-08-07,13246.28,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.007153500448217942,1.0
2019-08-08,13436.18,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.014336100399508389,1.0
2019-08-09,13536.4,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0074589652713792365,1.0
2019-08-13,13304.77,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.017111639726958394,4.0
2019-08-14,13429.64,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00938535577841626,1.0
2019-08-16,13456.71,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.002015690666317127,2.0
2019-08-19,13473.78,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.001268512140040201,3.0
2019-08-20,13414.23,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.004419695141229973,1.0
2019-08-21,13277.02,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.010228689980714467,1.0
2019-08-22,13061.91,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.016201677786129798,1.0
2019-08-23,13168.84,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.008186398466992983,1.0
2019-08-26,13429.74,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.01981191965275597,3.0
2019-08-27,13516.01,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0064238026946166205,1.0
2019-08-28,13439.14,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005687329322780932,1.0
2019-08-29,13342.2,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0072132591817630765,1.0
2019-08-30,13449.3,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.008027161937311567,1.0
2019-09-03,13186.84,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.01951477028544235,4.0
2019-09-04,13232.93,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0034951512265257723,1.0
2019-09-05,13252.79,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0015008014098163436,1.0
2019-09-06,13363.98,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.008389931478579138,1.0
2019-09-09,13442.01,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005838829450508065,3.0
2019-09-11,13506.72,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004814012190141215,2.0
2019-09-12,13457.64,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0036337467571697646,1.0
2019-09-13,13561.51,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00771829236032473,1.0
2019-09-16,13499.13,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.00459978276755324,3.0
2019-09-17,13266.59,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.017226295324217156,1.0
2019-09-18,13302.38,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0026977542835044943,1.0
2019-09-19,13136.23,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.012490246106335867,1.0
2019-09-20,13831.67,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.05294060776950471,1.0
2019-09-23,14215.41,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.027743576878280107,3.0
2019-09-24,14197.74,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0012430172608458578,1.0
2019-09-25,14002.03,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.013784588251369523,1.0
2019-09-26,14151.32,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.01066202543488326,1.0
2019-09-27,14079.08,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005104824143613462,1.0
2019-09-30,13997.16,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0058185620083130996,3.0
2019-10-01,13840.55,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.011188698278793763,1.0
2019-10-03,13783.58,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.004116165903811586,2.0
2019-10-04,13623.62,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.011605112750098234,1.0
2019-10-07,13547.24,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005606439404504893,3.0
2019-10-09,13752.94,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.015183904618210065,2.0
2019-10-10,13655.23,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.007104662712118404,1.0
2019-10-11,13728.17,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0053415431303611705,1.0
2019-10-14,13774.96,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.003408320264099318,3.0
2019-10-15,13866.69,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.006659184491280001,1.0
2019-10-16,13908.64,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.003025235294075168,1.0
2019-10-17,14082.13,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.012473541625924511,1.0
2019-10-18,14214.37,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.009390624855756924,1.0
2019-10-22,14167.96,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.003265005765292539,4.0
2019-10-23,14191.33,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0016494964694988568,1.0
2019-10-24,14159.98,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.002209095271549666,1.0
2019-10-25,14150.16,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0006935038043839326,1.0
2019-10-27,14221.03,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005008423933015704,2.0
2019-10-29,14401.14,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.012665046062064311,2.0
2019-10-30,14475.42,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005157924997604368,1.0
2019-10-31,14539.09,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004398490682826495,1.0
2019-11-01,14560.64,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0014822110599768124,1.0
2019-11-04,14603.78,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0029627818557427243,3.0
2019-11-05,14546.54,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.003919533161962141,1.0
2019-11-06,14587.66,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0028267890508670845,1.0
2019-11-07,14653.33,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004501750109338953,1.0
2019-11-08,14531.75,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.00829709014947455,1.0
2019-11-11,14550.59,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.001296471519259601,3.0
2019-11-13,14457.92,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.006368813910638704,2.0
2019-11-14,14482.84,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0017236227617805078,1.0
2019-11-15,14508.27,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.001755871086057681,1.0
2019-11-18,14510.92,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00018265444467191472,3.0
2019-11-19,14561.55,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.003489096487335086,1.0
2019-11-20,14625.8,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004412305008738793,1.0
2019-11-21,14577.67,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.003290760163546569,1.0
2019-11-22,14528.11,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0033997202570781315,1.0
2019-11-25,14712.37,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.012682998683242408,3.0
2019-11-26,14653.52,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.004000035344407515,1.0
2019-11-27,14733.2,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005437601340838372,1.0
2019-11-28,14814.01,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.005484891265984171,1.0
2019-11-29,14729.77,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005686508919596989,1.0
2019-12-02,14706.31,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0015926928933718276,3.0
2019-12-03,14624.06,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005592837360289593,1.0
2019-12-04,14682.49,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0039954704781024475,1.0
2019-12-05,14645.76,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.002501619275749545,1.0
2019-12-06,14513.39,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.00903811068869087,1.0
2019-12-09,14516.42,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00020877272642705336,3.0
2019-12-10,14402.73,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.007831820793281041,1.0
2019-12-11,14464.04,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.004256831864514643,1.0
2019-12-12,14546.39,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00569343005135492,1.0
2019-12-13,14685.18,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.00954119888164695,1.0
2019-12-16,14639.27,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.003126281053415725,3.0
2019-12-17,14756.84,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.008031138164676266,1.0
2019-12-18,14806.69,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0033780944971959492,1.0
2019-12-19,14848.8,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.002843984712315839,1.0
2019-12-20,14868.41,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.001320645439362167,1.0
2019-12-23,14856.94,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0007714342017740572,3.0
2019-12-24,14813.0,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.0029575403818014045,1.0
2019-12-26,14736.19,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005185310200499504,2.0
2019-12-27,14873.5,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.009317876601753872,1.0
2019-12-30,14897.54,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,0.0016162974417588405,3.0
2019-12-31,14819.29,NIFTY 500,NIFTY 500_Historical_TR_01012019to31122019.csv,-0.005252545051062096,1.0
2020-01-01,14843.29,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.0016195107862793101,1.0
2020-01-02,14980.54,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.009246602336813403,1.0
2020-01-03,14922.99,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.003841650568003674,1.0
2020-01-06,14631.41,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.019538979788902844,3.0
2020-01-07,14718.47,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.005950212590584147,1.0
2020-01-08,14698.65,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.0013466073579658788,1.0
2020-01-09,14926.45,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.015498021927183858,1.0
2020-01-10,14977.61,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.003427472707844048,1.0
2020-01-13,15074.41,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.006462980408756813,3.0
2020-01-14,15124.47,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.003320859655535413,1.0
2020-01-15,15141.31,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.0011134274457220705,1.0
2020-01-16,15175.81,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.002278534684251321,1.0
2020-01-17,15188.79,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.0008553085469573674,1.0
2020-01-20,15049.24,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.009187696979153781,3.0
2020-01-21,14991.99,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.0038041788156744083,1.0
2020-01-22,14931.11,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.004060835152638109,1.0
2020-01-23,15043.86,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.007551347488565785,1.0
2020-01-24,15138.19,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.006270332215269292,1.0
2020-01-27,15011.93,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.008340495131848646,3.0
2020-01-28,14947.9,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.004265274351798909,1.0
2020-01-29,15026.51,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.005258932692886686,1.0
2020-01-30,14891.25,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.009001424815209935,1.0
2020-01-31,14804.57,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.005820867959372089,1.0
2020-02-01,14421.13,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.025900110573964685,1.0
2020-02-03,14488.18,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.004649427610735168,2.0
2020-02-04,14792.21,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.02098469234921141,1.0
2020-02-05,14939.95,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.009987689466280036,1.0
2020-02-06,15019.88,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.005350084839641278,1.0
2020-02-07,15014.96,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.0003275658660388814,1.0
2020-02-10,14932.29,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,-0.005505842173405662,3.0
2020-02-11,14994.85,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.004189578423671181,1.0
2020-02-12,15070.16,NIFTY 500,NIFTY 500_Historical_TR_01012020to31122020.csv,0.005022391020917061,1.0
