symbol,company,series,face_value,purpose,ex_date,record_date,book_closure_start,book_closure_end,payment_date,remarks,source_file,source,purpose_normalized,is_dividend,is_bonus,is_split,is_consolidation,is_rights,is_structural,is_buyback,is_capital_reduction,is_meeting,is_interest,is_redemption,primary_class,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,economic_event_count,multiple_event_types,needs_manual_review,repair_status,repair_reason,security_id_x,identity_match_method,is_nifty500_member_on_ex_date,event_id,effective_date_x,parent_event_class_x,treatment_status,cash_per_pre_event_share,share_multiplier,entitlement_value_per_pre_event_share,cash_unit_basis,valuation_date,valuation_method,is_mandatory,blocks_total_return,evidence_source,effective_date_y,security_id_y,parent_event_class_y,treatment_notes,event_mechanism,assumption_code,assumption_requires_approval,no_direct_adjustment_component,rights_new_shares_per_old_share,rights_subscription_price,previous_close,ex_date_close,market_symbol,market_isin,market_series,rights_entitlement_symbol,rights_entitlement_observed,rights_entitlement_first_seen,rights_entitlement_last_seen,treatment_row_id
HCLTECH,HCL Technologies Limited,EQ,2.0,Buyback,2018-08-30,2018-08-31,,,,,corporate_actions_20180801_20180831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_E50226C18398,ACTIVE_DATE_MATCH,True,CA_e54781549bfa57e3aa4e,2018-08-30,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-08-30,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180801_20180831.json,2018-08-30,NSE_E50226C18398,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_e54781549bfa57e3aa4e_T1
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,EQ,1.0,Buyback,2018-09-11,2018-09-12,,,,,corporate_actions_20180901_20180930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_3FEBC275AA7F,ACTIVE_DATE_MATCH,True,CA_d8b728690aa4831c8118,2018-09-11,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-09-11,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180901_20180930.json,2018-09-11,NSE_3FEBC275AA7F,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_d8b728690aa4831c8118_T1
REDINGTON,Redington Limited,EQ,2.0,Buyback,2018-09-27,2018-09-28,,,,,corporate_actions_20180901_20180930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_4E64EBA18B02,ACTIVE_DATE_MATCH,True,CA_02fabb4f45b44014c04d,2018-09-27,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-09-27,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180901_20180930.json,2018-09-27,NSE_4E64EBA18B02,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_02fabb4f45b44014c04d_T1
KIOCL,KIOCL Limited,EQ,10.0,Buyback,2018-09-28,2018-10-01,,,,,corporate_actions_20180901_20180930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_AE4994F757D1,ACTIVE_DATE_MATCH,True,CA_08d75dd6694c2d8ff17b,2018-09-28,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-09-28,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180901_20180930.json,2018-09-28,NSE_AE4994F757D1,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_08d75dd6694c2d8ff17b_T1
JUSTDIAL,Just Dial Limited,EQ,10.0,Buyback,2018-10-11,2018-10-12,,,,,corporate_actions_20181001_20181031.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_855E4F920F23,ACTIVE_DATE_MATCH,True,CA_0271b11d670cf3962e2e,2018-10-11,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-10-11,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181001_20181031.json,2018-10-11,NSE_855E4F920F23,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_0271b11d670cf3962e2e_T1
LT,Larsen & Toubro Limited,EQ,2.0,Buyback,2018-10-12,2018-10-15,,,,,corporate_actions_20181001_20181031.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_BD47FE0A54BC,ACTIVE_DATE_MATCH,True,CA_7972e9e5e7b5645c6058,2018-10-12,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-10-12,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181001_20181031.json,2018-10-12,NSE_BD47FE0A54BC,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_7972e9e5e7b5645c6058_T1
NLCINDIA,NLC India Limited,EQ,10.0,Buyback,2018-10-23,2018-10-24,,,,,corporate_actions_20181001_20181031.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_046B9E4F246F,ACTIVE_DATE_MATCH,True,CA_ab7544f1057dd6a42480,2018-10-23,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-10-23,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181001_20181031.json,2018-10-23,NSE_046B9E4F246F,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_ab7544f1057dd6a42480_T1
MPHASIS,MphasiS Limited,EQ,10.0,Buyback,2018-10-24,2018-10-25,,,,,corporate_actions_20181001_20181031.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D3E18AD37B1B,ACTIVE_DATE_MATCH,True,CA_702385cc5b9c8c7d94ec,2018-10-24,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-10-24,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181001_20181031.json,2018-10-24,NSE_D3E18AD37B1B,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_702385cc5b9c8c7d94ec_T1
BHEL,Bharat Heavy Electricals Limited,EQ,2.0,Buyback,2018-11-05,2018-11-06,,,,,corporate_actions_20181101_20181130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_F24EF99FB1C3,ACTIVE_DATE_MATCH,True,CA_ead844b94c9e1907fa6b,2018-11-05,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-11-05,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181101_20181130.json,2018-11-05,NSE_F24EF99FB1C3,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_ead844b94c9e1907fa6b_T1
NHPC,NHPC Limited,EQ,10.0,Buyback,2018-11-29,2018-11-30,,,,,corporate_actions_20181101_20181130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_11AC767B4B31,ACTIVE_DATE_MATCH,True,CA_1ca1dbc2bf0d624f0fb0,2018-11-29,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-11-29,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181101_20181130.json,2018-11-29,NSE_11AC767B4B31,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_1ca1dbc2bf0d624f0fb0_T1
BOSCHLTD,Bosch Limited,EQ,10.0,Buyback,2018-12-20,2018-12-21,,,,,corporate_actions_20181201_20181231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_78D31F8AF004,ACTIVE_DATE_MATCH,True,CA_eddad1a480e2093b7376,2018-12-20,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-12-20,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181201_20181231.json,2018-12-20,NSE_78D31F8AF004,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_eddad1a480e2093b7376_T1
SKFINDIA,SKF India Limited,EQ,10.0,Buyback,2018-12-20,2018-12-21,,,,,corporate_actions_20181201_20181231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_20780186B67E,ACTIVE_DATE_MATCH,True,CA_3b06f7c0c65237c53b6b,2018-12-20,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-12-20,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181201_20181231.json,2018-12-20,NSE_20780186B67E,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_3b06f7c0c65237c53b6b_T1
IOC,Indian Oil Corporation Limited,EQ,10.0,Buyback,2018-12-21,2018-12-25,,,,,corporate_actions_20181201_20181231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_6139CAE11930,ACTIVE_DATE_MATCH,True,CA_a0a19c136b7b32b8c18d,2018-12-21,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-12-21,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20181201_20181231.json,2018-12-21,NSE_6139CAE11930,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_a0a19c136b7b32b8c18d_T1
FDC,FDC Limited,EQ,1.0,Buyback,2019-06-06,2019-06-07,,,,,corporate_actions_20190601_20190630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_F0C8DB46A2B5,ACTIVE_DATE_MATCH,True,CA_9350eee1fada19cc6498,2019-06-06,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-06-06,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190601_20190630.json,2019-06-06,NSE_F0C8DB46A2B5,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_9350eee1fada19cc6498_T1
KPRMILL,K.P.R. Mill Limited,EQ,1.0,Buyback,2019-06-18,2019-06-19,,,,,corporate_actions_20190601_20190630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_03C46C5018D2,ACTIVE_DATE_MATCH,True,CA_f6e6f10a52cf94077800,2019-06-18,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-06-18,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190601_20190630.json,2019-06-18,NSE_03C46C5018D2,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_f6e6f10a52cf94077800_T1
SHK,S H Kelkar and Company Limited,EQ,10.0,Buyback,2019-06-19,2019-06-20,,,,,corporate_actions_20190601_20190630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_F8512C975E62,ACTIVE_DATE_MATCH,True,CA_664e39b1b626dae76c9e,2019-06-19,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-06-19,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190601_20190630.json,2019-06-19,NSE_F8512C975E62,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_664e39b1b626dae76c9e_T1
ADANIPORTS,Adani Ports and Special Economic Zone Limited,EQ,2.0,Buyback,2019-06-20,2019-06-21,,,,,corporate_actions_20190601_20190630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D7198FEB3064,ACTIVE_DATE_MATCH,True,CA_43188b2ac31fdd5663ab,2019-06-20,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-06-20,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190601_20190630.json,2019-06-20,NSE_D7198FEB3064,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_43188b2ac31fdd5663ab_T1
WIPRO,Wipro Limited,EQ,2.0,Buyback,2019-06-20,2019-06-21,,,,,corporate_actions_20190601_20190630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_060294DF8B9D,ACTIVE_DATE_MATCH,True,CA_cb65ba2274d39d1d7946,2019-06-20,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-06-20,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190601_20190630.json,2019-06-20,NSE_060294DF8B9D,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_cb65ba2274d39d1d7946_T1
STARCEMENT,Star Cement Limited,EQ,1.0,Buyback,2019-07-04,2019-07-05,,,,,corporate_actions_20190701_20190731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_9ABAD18182CF,ACTIVE_DATE_MATCH,True,CA_e91a532406c77876f8fb,2019-07-04,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-07-04,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190701_20190731.json,2019-07-04,NSE_9ABAD18182CF,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_e91a532406c77876f8fb_T1
WELCORP,Welspun Corp Limited,EQ,5.0,Buyback,2019-07-04,2019-07-05,,,,,corporate_actions_20190701_20190731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_DD6A0E2BA440,ACTIVE_DATE_MATCH,True,CA_4288b28f92141ab95d27,2019-07-04,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-07-04,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190701_20190731.json,2019-07-04,NSE_DD6A0E2BA440,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_4288b28f92141ab95d27_T1
GREAVESCOT,Greaves Cotton Limited,EQ,2.0,Buyback,2019-07-11,2019-07-12,,,,,corporate_actions_20190701_20190731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_57BC5308EED3,ACTIVE_DATE_MATCH,True,CA_23751facfaa4aefe708e,2019-07-11,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-07-11,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190701_20190731.json,2019-07-11,NSE_57BC5308EED3,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_23751facfaa4aefe708e_T1
ERIS,Eris Lifesciences Limited,EQ,1.0,Buyback,2019-07-12,2019-07-15,,,,,corporate_actions_20190701_20190731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_8CDF4E326200,ACTIVE_DATE_MATCH,True,CA_e110fee17e71e555507b,2019-07-12,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-07-12,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190701_20190731.json,2019-07-12,NSE_8CDF4E326200,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_e110fee17e71e555507b_T1
BSE,BSE Limited,EQ,2.0,Buyback,2019-07-26,2019-07-29,,,,,corporate_actions_20190701_20190731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_421D2CAC1A97,ACTIVE_DATE_MATCH,True,CA_de4ec6fa8b80bb5c365f,2019-07-26,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-07-26,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20190701_20190731.json,2019-07-26,NSE_421D2CAC1A97,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_de4ec6fa8b80bb5c365f_T1
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,EQ,1.0,Buyback,2019-11-21,2019-11-22,,,,,corporate_actions_20191101_20191130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_3FEBC275AA7F,ACTIVE_DATE_MATCH,True,CA_b295cb3434ac5d1c49fb,2019-11-21,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-11-21,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,2019-11-21,NSE_3FEBC275AA7F,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_b295cb3434ac5d1c49fb_T1
KSCL,Kaveri Seed Company Limited,EQ,2.0,Buyback,2019-11-21,2019-11-22,,,,,corporate_actions_20191101_20191130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_8B27DC002544,ACTIVE_DATE_MATCH,True,CA_dbd1509999b5821e4e50,2019-11-21,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-11-21,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,2019-11-21,NSE_8B27DC002544,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_dbd1509999b5821e4e50_T1
MOIL,MOIL Limited,EQ,10.0,Buyback,2019-11-26,2019-11-27,,,,,corporate_actions_20191101_20191130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D9F56642B79E,ACTIVE_DATE_MATCH,True,CA_8c76c8589ddac6641f61,2019-11-26,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2019-11-26,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,2019-11-26,NSE_D9F56642B79E,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_8c76c8589ddac6641f61_T1
GRANULES,Granules India Limited,EQ,1.0,Buyback,2020-03-19,2020-03-20,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_148E052CEC64,ACTIVE_DATE_MATCH,True,CA_897416730fe6f16eeeeb,2020-03-19,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2020-03-19,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20200301_20200331.json,2020-03-19,NSE_148E052CEC64,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_897416730fe6f16eeeeb_T1
