symbol_a,symbol_b,source,evidence,effective_date
BAJAJPLAST,WOPOLIN,nse_symbolchange,symbolchange.csv,2005-11-23
WORTH,WORTHPERI,nse_symbolchange,symbolchange.csv,2025-10-10
WYETHLEDE,WYETH,nse_symbolchange,symbolchange.csv,2006-09-01
XLTL,XLTELENE,nse_symbolchange,symbolchange.csv,2009-07-22
XLTELENE,XLENERGY,nse_symbolchange,symbolchange.csv,2010-12-13
CAMBRIDGE,XCHANGING,nse_symbolchange,symbolchange.csv,2012-06-25
SCANDENT,CAMBRIDGE,nse_symbolchange,symbolchange.csv,2006-07-17
IBWSL,SORILHOLD,nse_symbolchange,symbolchange.csv,2017-04-18
YAARII,YAARI,nse_symbolchange,symbolchange.csv,2021-12-15
SORILHOLD,IBULISL,nse_symbolchange,symbolchange.csv,2018-06-08
IBULISL,YAARII,nse_symbolchange,symbolchange.csv,2020-12-08
ZUARIAGRO,ZUARIGLOB,nse_symbolchange,symbolchange.csv,2012-09-25
ZUARIGLOB,ZUARIIND,nse_symbolchange,symbolchange.csv,2022-07-04
ZANDUPHARM,ZANDUREALT,nse_symbolchange,symbolchange.csv,2010-03-10
ZEETELE,ZEEL,nse_symbolchange,symbolchange.csv,2007-02-28
ZEENEWS,ZEEMEDIA,nse_symbolchange,symbolchange.csv,2013-07-30
ZENITHBIR,ZENITHSTL,nse_symbolchange,symbolchange.csv,2020-08-19
FUJITSICIM,ZENSARTECH,nse_symbolchange,symbolchange.csv,2004-03-04
CADILAHC,ZYDUSLIFE,nse_symbolchange,symbolchange.csv,2022-03-07
CITICORSEC,E-SERVEINT,nse_symbolchange,symbolchange.csv,2003-07-09
MASCOT,IGS,nse_symbolchange,symbolchange.csv,2003-08-07
780LTFL30,799LTFL30,nse_symbolchange,symbolchange.csv,2025-02-19
PRETAILDVR,FRLDVR,same_isin_observed,IN9623B01058,2013-04-11
FRLDVR,FELDVR,same_isin_observed,IN9623B01058,2016-05-25
GEOJITBNPP,GEOJITFSL,same_isin_observed,INE007B01023,2017-03-02
AMIORG,ACUTAAS,same_isin_observed,INE00FF01025,2025-06-02
SONAMCLOCK,SONAMLTD,same_isin_observed,INE00LM01011,2024-01-29
AHL,AFSL,same_isin_observed,INE00ZE01026,2025-05-05
PRISMCEM,PRSMJOHNSN,same_isin_observed,INE010A01011,2018-05-04
CADILAHC,ZYDUSLIFE,same_isin_observed,INE010B01027,2022-03-07
HCIL,HSCL,same_isin_observed,INE019C01026,2016-08-16
MICROSEC,SASTASUNDR,same_isin_observed,INE019J01013,2016-11-22
AFL,INSPIRISYS,same_isin_observed,INE020G01017,2018-10-12
PRAKASHCON,SETUINFRA,same_isin_observed,INE023M01027,2019-07-30
WFL,WEL,same_isin_observed,INE02WG01016,2023-01-04
STOREONE,SORILINFRA,same_isin_observed,INE034H01016,2017-01-10
ARVINFRA,ARVSMART,same_isin_observed,INE034S01021,2016-12-05
SAH,AERONEU,same_isin_observed,INE035801013,2025-09-08
GLS,ALIVUS,same_isin_observed,INE03Q201024,2025-01-20
SUVENPHAR,COHANCE,same_isin_observed,INE03QK01018,2025-05-19
ADORWELD,ADOR,same_isin_observed,INE045A01017,2025-04-11
VAKRANSOFT,VAKRANGEE,same_isin_observed,INE051B01021,2013-11-27
CENTURYTEX,ABREL,same_isin_observed,INE055A01016,2024-10-10
SHIL,HINDWAREAP,same_isin_observed,INE05AN01011,2022-06-21
NAVNETPUBL,NAVNETEDUL,same_isin_observed,INE060A01024,2013-09-19
SATINDLTD,AEROENTER,same_isin_observed,INE065D01027,2025-06-25
CROMPGREAV,CGPOWER,same_isin_observed,INE067A01029,2017-03-08
AMTEKINDIA,CASTEXTECH,same_isin_observed,INE068D01021,2015-07-07
IBREALEST,EMBDL,same_isin_observed,INE069I01010,2024-07-08
COMPUAGE,COMPINFO,same_isin_observed,INE070C01029,2016-07-07
BINANIIND,BILVYAPAR,same_isin_observed,INE071A01013,2025-09-15
MFL,EPIGRAL,same_isin_observed,INE071N01016,2023-09-11
GULFCORP,GOCLCORP,same_isin_observed,INE077F01035,2015-11-10
BURGERKING,RBA,same_isin_observed,INE07T201019,2022-02-17
MIL,GBGLOBAL,same_isin_observed,INE087J01028,2020-03-11
STRTECH,STLTECH,same_isin_observed,INE089C01029,2020-10-29
IDFCBANK,IDFCFIRSTB,same_isin_observed,INE092T01019,2019-01-16
LSIL,LLOYDSENGG,same_isin_observed,INE093R01011,2023-11-12
REVATHIEQU,RVTH,same_isin_observed,INE0DAB01012,2025-02-01
ARISINFRA,ARIS,same_isin_observed,INE0H9P01028,2026-02-09
SGLTL,SETL,same_isin_observed,INE0M4D01010,2026-01-19
HOTELEELA,HLVLTD,same_isin_observed,INE102A01024,2020-01-08
SUNCLAYLTD,TVSHLTD,same_isin_observed,INE105A01035,2023-08-10
PDUMJEIND,3PLAND,same_isin_observed,INE105C01023,2018-05-04
FINANTECH,63MOONS,same_isin_observed,INE111B01023,2017-01-19
PDSMFL,PDSL,same_isin_observed,INE111Q01013,2022-02-17
HITECHPLAS,HITECHCORP,same_isin_observed,INE120D01012,2017-05-23
INFRATEL,INDUSTOWER,same_isin_observed,INE121J01017,2020-12-18
PIRLIFE,PIRPHYTO,same_isin_observed,INE122J01015,2013-11-29
IBWSL,SORILHOLD,same_isin_observed,INE126M01010,2017-04-18
SORILHOLD,IBULISL,same_isin_observed,INE126M01010,2018-10-31
IBULISL,YAARII,same_isin_observed,INE126M01010,2020-12-08
YAARII,YAARI,same_isin_observed,INE126M01010,2021-12-15
YAARI,IBULLSLTD,same_isin_observed,INE126M01010,2025-12-09
INFOTECENT,CYIENT,same_isin_observed,INE136B01020,2014-05-22
UCALFUEL,UCAL,same_isin_observed,INE139B01016,2023-07-26
MVLIND,NOESISIND,same_isin_observed,INE141B01020,2014-06-04
BINDALAGRO,OSWALGREEN,same_isin_observed,INE143A01010,2023-05-19
IBULHSGFIN,SAMMAANCAP,same_isin_observed,INE148I01020,2024-07-26
TIFIN,CHOLAHLDNG,same_isin_observed,INE149A01033,2019-04-09
GATI,ACLGATI,same_isin_observed,INE152B01027,2023-11-30
TATAMOTORS,TMPV,same_isin_observed,INE155A01022,2025-10-24
VIKASMCORP,VIKASLIFE,same_isin_observed,INE161L01027,2021-05-06
ADLABS,IMAGICAA,same_isin_observed,INE172N01012,2020-04-22
MAX,MFSL,same_isin_observed,INE180A01020,2016-02-26
MMFSL,CGCL,same_isin_observed,INE180C01018,2013-08-13
SKSMICRO,BHARATFIN,same_isin_observed,INE180K01011,2016-07-01
GAMMNINFRA,AJRINFRA,same_isin_observed,INE181G01025,2021-10-12
STYABS,INEOSSTYRO,same_isin_observed,INE189B01011,2016-04-04
INEOSSTYRO,STYRENIX,same_isin_observed,INE189B01011,2023-01-20
ORCHIDCHEM,ORCHIDPHAR,same_isin_observed,INE191A01019,2015-12-21
PVR,PVRINOX,same_isin_observed,INE191H01014,2023-05-12
TATAGLOBAL,TATACONSUM,same_isin_observed,INE192A01025,2020-02-27
WELSPUNIND,WELSPUNLIV,same_isin_observed,INE192B01031,2023-12-14
WELSYNTEX,AYMSYNTEX,same_isin_observed,INE193B01039,2016-02-03
PROZONECSC,PROZONINTU,same_isin_observed,INE195N01013,2014-10-07
PROZONINTU,PROZONER,same_isin_observed,INE195N01013,2023-08-04
WORTH,WORTHPERI,same_isin_observed,INE196Y01018,2025-10-10
MERCK,PGHL,same_isin_observed,INE199A01012,2019-06-11
ALSTOMT&D,GET&D,same_isin_observed,INE200A01026,2016-09-14
GET&D,GVT&D,same_isin_observed,INE200A01026,2025-01-06
SHRINATRAJ,DALMIAREF,same_isin_observed,INE200F01017,2014-05-22
THINKSOFT,SQSBFSI,same_isin_observed,INE201K01015,2014-09-30
SQSBFSI,EXPLEOSOL,same_isin_observed,INE201K01015,2019-05-02
SUNDARMHLD,TSFINV,same_isin_observed,INE202Z01029,2025-10-16
SESAGOA,SSLT,same_isin_observed,INE205A01025,2013-10-04
SSLT,VEDL,same_isin_observed,INE205A01025,2015-05-07
AEGISCHEM,AEGISLOG,same_isin_observed,INE208C01025,2024-06-07
ATFL,SUNDROP,same_isin_observed,INE209A01019,2025-03-28
CEBBCO,JWL,same_isin_observed,INE209L01016,2022-06-20
LTI,LTIM,same_isin_observed,INE214T01019,2022-12-05
LTIM,LTM,same_isin_observed,INE214T01019,2026-02-27
ZUARIGLOB,ZUARIIND,same_isin_observed,INE217A01012,2022-07-04
GREENFIRE,PROSEED,same_isin_observed,INE217G01027,2018-10-16
PROINDIA,EQUIPPP,same_isin_observed,INE217G01035,2021-11-30
FOURSOFT,PALRED,same_isin_observed,INE218G01017,2014-03-03
KALPATPOWR,KPIL,same_isin_observed,INE220B01022,2023-06-06
FVIL,FCEL,same_isin_observed,INE220J01025,2013-10-17
FCEL,FCONSUMER,same_isin_observed,INE220J01025,2016-10-25
STAMPEDE,GATECH,same_isin_observed,INE224E01028,2023-12-12
SCAPDVR,GATECHDVR,same_isin_observed,INE224E01036,2023-12-11
OMMETALS,OMINFRAL,same_isin_observed,INE239D01028,2021-02-10
LLOYDELENG,LEEL,same_isin_observed,INE245C01019,2017-06-19
FEDDERLOYD,FEDDERELEC,same_isin_observed,INE249C01011,2017-06-13
ESSELPACK,EPL,same_isin_observed,INE255A01020,2020-10-19
GOLDINFRA,OLECTRA,same_isin_observed,INE260D01016,2018-07-26
LAXMIMACH,LMW,same_isin_observed,INE269B01029,2024-10-10
SURANAVEL,SURANASOL,same_isin_observed,INE272L01014,2014-11-19
AARVEEDEN,VGL,same_isin_observed,INE273D01019,2025-12-01
IBSEC,IBVENTURES,same_isin_observed,INE274G01010,2015-04-01
IBVENTURES,DHANI,same_isin_observed,INE274G01010,2020-10-28
PAPERPROD,HUHTAMAKI,same_isin_observed,INE275B01026,2020-11-26
HOTELRUGBY,UNIVAFOODS,same_isin_observed,INE275F01019,2023-09-18
GARWALLROP,GARFIBRES,same_isin_observed,INE276A01018,2018-08-13
KARDA,KBCGLOBAL,same_isin_observed,INE278R01034,2021-12-16
ATLANTA,ATLANTAA,same_isin_observed,INE285H01022,2024-03-18
TIMESGTY,TEAMGTY,same_isin_observed,INE289C01025,2025-11-17
LLOYDSTEEL,UTTAMVALUE,same_isin_observed,INE292A01015,2013-04-29
HBLPOWER,HBLENGINE,same_isin_observed,INE292B01021,2024-12-23
SMLISUZU,SMLMAH,same_isin_observed,INE294B01019,2025-11-10
NAGAAGRI,NACLIND,same_isin_observed,INE295D01020,2017-09-29
RNAM,NAM-INDIA,same_isin_observed,INE298J01013,2020-01-23
MUDRA,ELAND,same_isin_observed,INE311H01018,2015-03-13
RAIREKMOH,MOHOTAMILL,same_isin_observed,INE313D01013,2017-08-01
MOHOTAMILL,MOHOTAIND,same_isin_observed,INE313D01013,2017-12-26
ZENITHBIR,ZENITHSTL,same_isin_observed,INE318D01020,2021-01-11
THEBYKE,BYKE,same_isin_observed,INE319B01014,2015-04-15
SMSLIFE,HALEOSLABS,same_isin_observed,INE320X01016,2025-11-26
MADRASCEM,RAMCOCEM,same_isin_observed,INE331A01037,2013-09-30
SUJANATWR,NTL,same_isin_observed,INE333I01036,2017-02-17
WABCOINDIA,ZFCVINDIA,same_isin_observed,INE342J01019,2022-04-01
HINDUJAVEN,NXTDIGITAL,same_isin_observed,INE353A01023,2019-11-11
NXTDIGITAL,NDLVENTURE,same_isin_observed,INE353A01023,2023-05-09
BARBEQUE,UFBL,same_isin_observed,INE382M01027,2025-10-13
TCLCONS,TICL,same_isin_observed,INE388G01026,2025-02-07
KIL,KAMDHENU,same_isin_observed,INE390H01012,2016-03-18
JTLINFRA,JTLIND,same_isin_observed,INE391J01024,2022-11-21
MRO-TEK,UMIYA-MRO,same_isin_observed,INE398B01018,2025-04-15
IBPOW,RTNPOWER,same_isin_observed,INE399K01017,2014-11-20
ADANIGAS,ATGL,same_isin_observed,INE399L01023,2021-01-13
MINDAIND,UNOMINDA,same_isin_observed,INE405E01023,2022-08-05
HSIL,AGI,same_isin_observed,INE415A01038,2022-05-11
SABTNL,AQYLON,same_isin_observed,INE416A01044,2026-02-23
SEINV,PAISALO,same_isin_observed,INE420C01042,2018-01-24
AHMEDFORGE,METALFORGE,same_isin_observed,INE425A01011,2015-06-01
LYCOS,BCG,same_isin_observed,INE425B01027,2018-10-08
CESCVENT,RPSGVENT,same_isin_observed,INE425Y01011,2021-02-01
HORIZONINF,SKIL,same_isin_observed,INE429F01012,2014-03-24
PERIATEA,PKTEA,same_isin_observed,INE431F01018,2015-10-20
APPAPER,IPAPPM,same_isin_observed,INE435A01028,2014-01-21
IPAPPM,ANDPAPER,same_isin_observed,INE435A01028,2020-01-22
ANDPAPER,ANDHRAPAP,same_isin_observed,INE435A01028,2020-03-05
DALMIABEL,DALMIABHA,same_isin_observed,INE439L01019,2013-01-09
PITTILAM,PITTIENG,same_isin_observed,INE450D01021,2018-06-06
MAXWELL,VIPCLOTHNG,same_isin_observed,INE450G01024,2016-12-21
ADHUNIKIND,INCREDIBLE,same_isin_observed,INE452L01012,2021-05-20
HALONIX,PHOENIXLL,same_isin_observed,INE455B01016,2013-10-30
GANESHHOUC,GANESHHOU,same_isin_observed,INE460C01014,2025-09-15
IIFLWAM,360ONE,same_isin_observed,INE466L01020,2023-01-23
BOC,LINDEINDIA,same_isin_observed,INE473A01011,2013-04-10
HYDROS&S,KINGFA,same_isin_observed,INE473D01015,2016-11-15
DPTL,DPL,same_isin_observed,INE477B01010,2014-11-12
DPL,DVL,same_isin_observed,INE477B01010,2019-01-02
KRITIIND,KRITI,same_isin_observed,INE479D01038,2021-11-01
ACRYSIL,CARYSIL,same_isin_observed,INE482D01024,2022-11-18
GAL,SHAH,same_isin_observed,INE482J01021,2023-07-03
INFIBEAM,CCAVENUE,same_isin_observed,INE483S01020,2026-02-03
TIDEWATER,VEEDOL,same_isin_observed,INE484C01030,2024-10-09
IIFLSEC,IIFLCAPS,same_isin_observed,INE489L01022,2024-12-03
CLNINDIA,HEUBACHIND,same_isin_observed,INE492A01029,2023-03-10
HEUBACHIND,SUDARCOLOR,same_isin_observed,INE492A01029,2026-01-20
SALONACOT,SALONA,same_isin_observed,INE498E01010,2016-06-16
L&TFH,LTF,same_isin_observed,INE498L01015,2024-04-23
DCMSRMCONS,DCMSHRIRAM,same_isin_observed,INE499A01024,2014-03-13
DCB,DCBBANK,same_isin_observed,INE503A01015,2014-01-15
DHARAMSI,DMCC,same_isin_observed,INE505A01010,2022-11-02
MAGMA,POONAWALLA,same_isin_observed,INE511C01022,2021-09-13
FAGBEARING,SCHAEFFLER,same_isin_observed,INE513A01014,2017-08-01
CAREERP,CPCAP,same_isin_observed,INE521J01018,2025-03-20
SIGNETIND,SIGNET,same_isin_observed,INE529F01019,2015-03-13
INDIAINFO,IIFL,same_isin_observed,INE530B01024,2014-03-13
MAHINDFORG,MAHINDCIE,same_isin_observed,INE536H01010,2013-12-17
MAHINDCIE,CIEINDIA,same_isin_observed,INE536H01010,2023-06-19
GUJFLUORO,GFLLIMITED,same_isin_observed,INE538A01037,2019-07-25
PIPAVAVDOC,RDEL,same_isin_observed,INE542F01012,2016-03-18
RDEL,RNAVAL,same_isin_observed,INE542F01012,2017-09-18
KPIGLOBAL,KPIGREEN,same_isin_observed,INE542W01017,2022-04-27
AXIS-IT&T,AXISCADES,same_isin_observed,INE555B01013,2014-10-08
HIL,BIRLANU,same_isin_observed,INE557A01011,2025-04-09
SHARRESLTD,CREST,same_isin_observed,INE559D01011,2014-11-17
URAVI,URAVIDEF,same_isin_observed,INE568Z01015,2025-01-16
ORIENTABRA,ORIENTCER,same_isin_observed,INE569C01020,2023-10-16
ARROWCOAT,ARROWGREEN,same_isin_observed,INE570D01018,2016-05-11
SAHPETRO,GULFPETRO,same_isin_observed,INE586G01017,2015-05-06
KEERTI,GTECJAINX,same_isin_observed,INE586X01012,2023-12-26
NEYVELILIG,NLCINDIA,same_isin_observed,INE589A01014,2016-08-04
NIITTECH,COFORGE,same_isin_observed,INE591G01017,2020-08-20
HOVS,HGM,same_isin_observed,INE596H01014,2025-12-02
PILIND,PILITA,same_isin_observed,INE600A01027,2015-09-03
PHILIPCARB,PCBL,same_isin_observed,INE602A01023,2022-01-13
PDUMJEPULP,AMJLAND,same_isin_observed,INE606A01024,2018-01-19
TWL,TITAGARH,same_isin_observed,INE615H01020,2023-06-19
DHANVARSHA,TRU,same_isin_observed,INE615R01029,2022-09-01
REVATHI,SEMAC,same_isin_observed,INE617A01013,2024-01-15
ANANDAMRUB,BALAXI,same_isin_observed,INE618N01014,2019-03-19
RUCHI,PATANJALI,same_isin_observed,INE619A01035,2023-11-01
A2ZMES,A2ZINFRA,same_isin_observed,INE619I01012,2014-12-31
PANTALOONR,FRL,same_isin_observed,INE623B01027,2013-04-11
FRL,FEL,same_isin_observed,INE623B01027,2016-05-25
WELPROJ,WELENT,same_isin_observed,INE625G01013,2015-06-24
UNIPHOS,UPL,same_isin_observed,INE628A01036,2013-10-23
VIDHIDYE,VIDHIING,same_isin_observed,INE632C01026,2017-03-01
KAVVERITEL,KAVDEFENCE,same_isin_observed,INE641C01019,2025-09-09
SONASTEER,JTEKTINDIA,same_isin_observed,INE643A01035,2018-04-23
PFRL,ABFRL,same_isin_observed,INE647O01011,2016-01-29
8KMILES,SECURKLOUD,same_isin_observed,INE650K01021,2021-02-02
SWANENERGY,SWANCORP,same_isin_observed,INE665A01038,2025-09-04
BOROSIL,BORORENEW,same_isin_observed,INE666D01022,2020-02-20
BHARTISHIP,BHARATIDIL,same_isin_observed,INE673G01013,2016-03-14
TATASPONGE,TATASTLLP,same_isin_observed,INE674A01014,2019-09-03
AGCNET,BBOX,same_isin_observed,INE676A01019,2021-12-03
DEEPIND,DEEPENR,same_isin_observed,INE677H01012,2020-09-30
KEYCORPSER,KEYFINSERV,same_isin_observed,INE681C01015,2019-05-03
ITDCEM,CEMPRO,same_isin_observed,INE686A01026,2025-09-17
EXCELINFO,EXCEL,same_isin_observed,INE688J01015,2015-05-05
JUBILANT,JUBLPHARMA,same_isin_observed,INE700A01033,2021-02-18
CINEPRO,CINELINE,same_isin_observed,INE704H01022,2013-08-23
TIPSINDLTD,TIPSMUSIC,same_isin_observed,INE716B01029,2024-09-30
SRTRANSFIN,SHRIRAMFIN,same_isin_observed,INE721A01013,2022-12-20
RJL,RGL,same_isin_observed,INE722H01016,2019-04-08
NBVENTURES,NAVA,same_isin_observed,INE725A01022,2022-07-29
WEIZFOREX,EBIXFOREX,same_isin_observed,INE726L01019,2020-05-27
EBIXFOREX,DELPHIFX,same_isin_observed,INE726L01019,2021-09-01
ANGELBRKG,ANGELONE,same_isin_observed,INE732I01013,2021-11-11
SEPOWER,SAMPANN,same_isin_observed,INE735M01018,2023-10-30
SPHEREGSL,ADROITINFO,same_isin_observed,INE737B01033,2018-04-19
MODISNME,MODISONLTD,same_isin_observed,INE737D01021,2022-08-16
DYNATECH,DUCON,same_isin_observed,INE741L01018,2016-05-11
AIONJSW,JSWISPL,same_isin_observed,INE743C01021,2020-10-12
ORIENTREF,RHIM,same_isin_observed,INE743M01012,2021-07-22
ORTINLAB,ORTINGLOBE,same_isin_observed,INE749B01020,2024-09-03
SHIV-VANI,SVOGL,same_isin_observed,INE756B01017,2015-10-23
COSMOFILMS,COSMOFIRST,same_isin_observed,INE757A01017,2022-07-25
SHREYAS,TRANSWORLD,same_isin_observed,INE757B01015,2024-10-23
ZOMATO,ETERNAL,same_isin_observed,INE758T01015,2025-04-09
TMRVL,HEADSUP,same_isin_observed,INE759V01019,2022-07-18
TRIL,TARIL,same_isin_observed,INE763I01026,2025-02-01
MOTHERSUMI,MOTHERSON,same_isin_observed,INE775A01035,2022-06-09
GMRINFRA,GMRAIRPORT,same_isin_observed,INE776C01039,2024-12-11
NATHSEED,TECHIN,same_isin_observed,INE778A01021,2015-02-23
EMAMIINFRA,EMAMIREAL,same_isin_observed,INE778K01012,2018-11-15
HITACHIHOM,JCHAC,same_isin_observed,INE782A01015,2016-09-12
JCHAC,BOSCH-HCIL,same_isin_observed,INE782A01015,2025-12-24
BHAGWATIHO,TGBHOTELS,same_isin_observed,INE797H01018,2013-05-31
BIRLAERIC,BIRLACABLE,same_isin_observed,INE800A01015,2016-11-22
LINCPEN,LINC,same_isin_observed,INE802B01019,2021-12-20
VIKASGLOB,VIKASECO,same_isin_observed,INE806A01020,2015-12-21
SEQUENT,VIYASH,same_isin_observed,INE807F01027,2026-01-23
SELAN,ANTELOPUS,same_isin_observed,INE818A01017,2025-09-22
DAAWAT,LTFOODS,same_isin_observed,INE818H01020,2023-11-06
BHUSANSTL,TATASTLBSL,same_isin_observed,INE824B01021,2018-12-10
JINDALSWHL,JSWHL,same_isin_observed,INE824G01012,2013-07-30
MANAKINDST,BKMINDST,same_isin_observed,INE831Q01016,2017-11-23
IBIPL,RTNINFRA,same_isin_observed,INE834M01019,2014-11-20
RTNINFRA,RTNINDIA,same_isin_observed,INE834M01019,2021-04-07
ALLSEC,ALLDIGI,same_isin_observed,INE835G01018,2024-09-27
KPIT,BSOFT,same_isin_observed,INE836A01035,2019-02-26
LOGIXMICRO,IZMO,same_isin_observed,INE848A01014,2015-05-15
MCDOWELL-N,UNITDSPR,same_isin_observed,INE854D01024,2024-06-07
RAINCOM,RAIN,same_isin_observed,INE855B01025,2013-08-23
AVANTI,AVANTIFEED,same_isin_observed,INE871C01012,2015-04-15
NANDANEXIM,NDL,same_isin_observed,INE875G01030,2013-11-21
NIRVIKARA,BALKRISHNA,same_isin_observed,INE875R01011,2016-09-06
AIL,GEPIL,same_isin_observed,INE878A01011,2016-09-14
GEPIL,GVPIL,same_isin_observed,INE878A01011,2025-08-28
AMARAJABAT,ARE&M,same_isin_observed,INE885A01032,2023-10-27
MAJESCO,AURUM,same_isin_observed,INE898S01029,2021-10-22
MBSWITCH,UJAAS,same_isin_observed,INE899L01022,2013-09-23
ASTERSILI,SHRIASTER,same_isin_observed,INE900K01012,2014-02-24
TTKHEALTH,TTKHLTCARE,same_isin_observed,INE910C01018,2015-12-02
FORTUNEFIN,THEINVEST,same_isin_observed,INE924D01017,2018-07-25
GODHA,AURIGROW,same_isin_observed,INE925Y01036,2025-10-17
SMOBILITY,SPICEMOBI,same_isin_observed,INE927C01020,2014-08-19
SPICEMOBI,DIGISPICE,same_isin_observed,INE927C01020,2019-09-17
AANJANEYA,DRDATSONS,same_isin_observed,INE928K01013,2013-09-02
ADANITRANS,ADANIENSOL,same_isin_observed,INE931S01010,2023-08-24
MEGASOFT,SIGMAADV,same_isin_observed,INE933B01012,2026-02-09
BAJAJCORP,BAJAJCON,same_isin_observed,INE933K01021,2019-01-15
LANCOIN,SRIPIPES,same_isin_observed,INE943C01027,2014-12-17
VIPUL,VIPULLTD,same_isin_observed,INE946H01037,2015-04-23
ADI,FAIRCHEM,same_isin_observed,INE959A01019,2017-01-19
FAIRCHEM,PRIVISCL,same_isin_observed,INE959A01019,2020-10-14
SHRIRAMEPC,SEPC,same_isin_observed,INE964H01014,2022-03-09
SITICABLE,SITINET,same_isin_observed,INE965H01011,2016-08-17
DOLAT,DOLATALGO,same_isin_observed,INE966A01022,2021-12-20
ZEENEWS,ZEEMEDIA,same_isin_observed,INE966H01019,2013-07-30
JUMPNET,WINPRO,same_isin_observed,INE974C01022,2021-12-22
NUCENT,PRESSMN,same_isin_observed,INE980A01023,2013-09-11
CREATIVE,CNL,same_isin_observed,INE985W01018,2025-12-10
KSBPUMPS,KSB,same_isin_observed,INE999A01015,2018-10-23
NIFETF,INIFTY,same_isin_observed,INF109K012R6,2014-05-05
INIFTY,NIFTYIWIN,same_isin_observed,INF109K012R6,2016-07-25
NIFTYIWIN,ICICINIFTY,same_isin_observed,INF109K012R6,2018-04-10
ICICINIFTY,NIFTYIETF,same_isin_observed,INF109K012R6,2023-12-20
IPGETF,IGOLD,same_isin_observed,INF109K01FV4,2014-05-05
ICCNX100,ICNX100,same_isin_observed,INF109KA1962,2014-05-05
ICNX100,NIF100IWIN,same_isin_observed,INF109KA1962,2016-07-25
NIF100IWIN,ICICINF100,same_isin_observed,INF109KA1962,2018-04-10
ICICINF100,NIF100IETF,same_isin_observed,INF109KA1962,2023-12-20
LOWVOLIWIN,ICICILOVOL,same_isin_observed,INF109KB10T8,2018-04-10
ICICILOVOL,LOWVOLIETF,same_isin_observed,INF109KB10T8,2023-12-20
BHARATIWIN,ICICIB22,same_isin_observed,INF109KB15Y7,2018-04-19
IGOLD,GOLDIWIN,same_isin_observed,INF109KB1WF4,2016-07-25
GOLDIWIN,ICICIGOLD,same_isin_observed,INF109KB1WF4,2018-04-10
INV20,NV20IWIN,same_isin_observed,INF109KB1WY5,2016-07-26
NV20IWIN,ICICINV20,same_isin_observed,INF109KB1WY5,2018-04-10
ICICINV20,NV20IETF,same_isin_observed,INF109KB1WY5,2023-12-20
IMIDCAP,MIDCAPIWIN,same_isin_observed,INF109KB1XT3,2016-07-25
MIDCAPIWIN,ICICIMCAP,same_isin_observed,INF109KB1XT3,2018-04-10
ICICIMCAP,MIDSELIETF,same_isin_observed,INF109KB1XT3,2023-12-20
PSUBANKICI,PSUBNKIETF,same_isin_observed,INF109KC10S8,2023-12-20
ICICI5GSEC,GSEC5IETF,same_isin_observed,INF109KC14A8,2023-12-20
ICICIBANKN,BANKIETF,same_isin_observed,INF109KC15I8,2023-12-20
ICICIQTY30,QUAL30IETF,same_isin_observed,INF109KC15T5,2023-12-20
ICICIINFRA,INFRAIETF,same_isin_observed,INF109KC16E5,2023-12-20
ICICITECH,ITIETF,same_isin_observed,INF109KC16I6,2023-12-20
ICICIMOM30,MOM30IETF,same_isin_observed,INF109KC17C7,2023-12-20
ICICIFIN,FINIETF,same_isin_observed,INF109KC17L8,2023-12-20
ICICI10GS,GSEC10IETF,same_isin_observed,INF109KC18O0,2023-12-20
ICICICOMMO,COMMOIETF,same_isin_observed,INF109KC19O8,2023-12-20
IPRU5008,ICICIBANKN,same_isin_observed,INF109KC1E27,2019-07-19
ICICIBANKP,PVTBANIETF,same_isin_observed,INF109KC1E35,2023-12-20
ICICIM150,MIDCAPIETF,same_isin_observed,INF109KC1G82,2023-12-20
ICICILIQ,LIQUIDIETF,same_isin_observed,INF109KC1KT9,2023-12-20
ICICIALPLV,ALPL30IETF,same_isin_observed,INF109KC1N59,2023-12-20
ICICINXT50,NEXT50IETF,same_isin_observed,INF109KC1NS5,2023-12-20
ICICIGOLD,GOLDIETF,same_isin_observed,INF109KC1NT3,2023-12-20
ICICIPHARM,HEALTHIETF,same_isin_observed,INF109KC1Q72,2023-12-20
ICICIFMCG,FMCGIETF,same_isin_observed,INF109KC1R48,2023-12-20
ICICICONSU,CONSUMIETF,same_isin_observed,INF109KC1V42,2023-12-20
ICICI500,BSE500IETF,same_isin_observed,INF109KC1V59,2023-12-20
ICICIAUTO,AUTOIETF,same_isin_observed,INF109KC1Y49,2023-12-20
ICICISILVE,SILVERIETF,same_isin_observed,INF109KC1Y56,2023-12-20
KOTAKNIFTY,NIFTY1,same_isin_observed,INF174K014P6,2024-03-20
KOTAKBKETF,BANKNIFTY1,same_isin_observed,INF174K01F59,2024-03-20
KTKNV20ETF,KOTAKNV20,same_isin_observed,INF174K01Z71,2015-12-21
KOTAKNV20,NV20,same_isin_observed,INF174K01Z71,2024-03-20
KOTAKIT,IT,same_isin_observed,INF174KA1GC5,2024-03-20
KOTAKGOLD,GOLD1,same_isin_observed,INF174KA1HJ8,2024-04-16
KOTAKALPHA,ALPHA,same_isin_observed,INF174KA1IA5,2024-03-20
KOTAKMID50,MIDCAP,same_isin_observed,INF174KA1IB3,2024-03-20
KOTAKLOVOL,LOWVOL1,same_isin_observed,INF174KA1IY5,2024-03-20
