event_id,security_id,symbol,series,ex_date,primary_class,purpose_normalized,source_file,repair_status,parsed_amount_or_ratio,membership_status,identity_candidate_count,identity_mapping_method,treatment_reviewed_for_in_universe_event,accepted_status,accepted_evidence,previous_close,ex_date_close,calculated_price_return,application_status,application_reason,cash_effect,share_effect,entitlement_effect,calculated_total_return,first_possible_hold,record_date,payment_date,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,treatment_status,share_multiplier,cash_per_pre_event_share,evidence_source,rights_entitlement_observed,rights_entitlement_symbol,in_normal_window,payment_date_evidenced,bonus_credit_date_evidenced,settlement_calendar_evidenced,account_mechanics_status,account_evidence_issue
CA_b91f81a42a3c7db1a814,NSE_790EA781FCF2,AJANTPHARM,EQ,2019-11-15,DIVIDEND,INTERIM DIVIDEND - RS 13 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,13.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,975.55,970.75,-0.0049203013684587,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,13.0,1.0,0.0,0.0084055148377839,2015-04-01,2019-11-18,,13.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_9bd3894391e1179d6757,NSE_639260FA287A,EXIDEIND,EQ,2019-11-18,DIVIDEND,DIVIDEND - RS 1.60 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,1.6,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,190.2,189.8,-0.0021030494216612,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.6,1.0,0.0,0.0063091482649844,2018-12-03,2019-11-19,,1.6,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_bbd7b55afe6d180adfcc,NSE_E02C0941D910,GILLETTE,EQ,2019-11-18,DIVIDEND,DIVIDEND RS 25 PER EQ SH,corporate_actions_20191101_20191130.json,UNCHANGED,25.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,7108.15,7014.8,-0.0131328123351363,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,25.0,1.0,0.0,-0.0096157227970709,2015-05-04,,,25.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_f5a334dfe4a0bfb6e0b2,NSE_896195354D53,EPL,EQ,2019-11-19,DIVIDEND,INTERIM DIVIDEND - RS 1.25 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,1.25,IN_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,136.85,147.5,0.0778224333211545,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.25,1.0,0.0,0.0869565217391303,2016-03-01,2019-11-20,,1.25,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_21c8f7e7036d5b052d55,NSE_BFBEFE6B6DB3,MANAPPURAM,EQ,2019-11-19,DIVIDEND,INTERIM DIVIDEND - RS 0.55 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,0.55,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,163.45,168.9,0.0333435301315387,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.55,1.0,0.0,0.0367084735393088,2016-07-01,2019-11-20,,0.55,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_deba6538fda706ffe525,NSE_669FD3BA064F,BHARATFORG,EQ,2019-11-20,DIVIDEND,INTERIM DIVIDEND - RS 1.50 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,454.75,458.25,0.0076965365585486,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,0.0109950522264981,2015-04-01,2019-11-21,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_31c89dfcf9fe969e60ac,NSE_6E0CB7353991,LALPATHLAB,EQ,2019-11-20,DIVIDEND,INTERIM DIVIDEND - RS 6 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,6.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1648.3,1594.95,-0.0323666808226656,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,6.0,1.0,0.0,-0.0287265667657585,2019-05-02,2019-11-21,,6.0,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_c3588c3c070940d04b92,NSE_851A827BCF83,NAVNETEDUL,EQ,2019-11-20,DIVIDEND,INTERIM DIVIDEND- RS 2.5 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.5,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,99.8,99.1,-0.0070140280561122,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,0.0180360721442884,2017-05-02,2019-11-21,,2.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_b295cb3434ac5d1c49fb,NSE_3FEBC275AA7F,JBCHEPHARM,EQ,2019-11-21,BUYBACK,BUYBACK,corporate_actions_20191101_20191130.json,UNCHANGED,,IN_MEMBERSHIP,1,ACCEPTED_TREATMENT,True,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,388.65,387.55,-0.0028303100476005,NO_DIRECT_ADJUSTMENT_REQUIRED,ACCEPTED_NO_DIRECT_ADJUSTMENT,0.0,1.0,0.0,-0.0028303100476005,2016-02-01,2019-11-22,,,,,,,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,1.0,0.0,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,False,,False,False,False,True,ACCEPTED_NO_DIRECT_ADJUSTMENT,
CA_33363cb0298d9a024cb8,NSE_52D80E55D653,MRF,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 3 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,63058.45,62546.5,-0.008118658165559,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,-0.0080710832568831,2017-06-01,2019-11-22,,3.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_8445d0c6fcaebc2fb35e,NSE_6E6D5B2EA704,NAUKRI,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 2.5 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2591.2,2576.5,-0.0056730472368013,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,-0.0047082432849644,2018-12-03,2019-11-22,,2.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_975e8594333764dbdb5d,NSE_72140149E6B1,PAGEIND,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 52 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,52.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,23047.55,22180.2,-0.0376330672891478,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,52.0,1.0,0.0,-0.0353768621827481,2015-06-01,2019-11-22,,52.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_dbd1509999b5821e4e50,NSE_8B27DC002544,KSCL,EQ,2019-11-21,BUYBACK,BUYBACK,corporate_actions_20191101_20191130.json,UNCHANGED,,IN_MEMBERSHIP,1,ACCEPTED_TREATMENT,True,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,532.05,496.8,-0.0662531716943894,NO_DIRECT_ADJUSTMENT_REQUIRED,ACCEPTED_NO_DIRECT_ADJUSTMENT,0.0,1.0,0.0,-0.0662531716943894,2017-08-01,2019-11-22,,,,,,,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,1.0,0.0,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,False,,False,False,False,True,ACCEPTED_NO_DIRECT_ADJUSTMENT,
CA_54e7bdfe20b0e0e3fd36,NSE_974D64708E19,AUROPHARMA,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 1.25 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,1.25,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,444.8,429.7,-0.0339478417266188,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.25,1.0,0.0,-0.0311375899280575,2015-07-01,2019-11-23,,1.25,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_f803c665160db3dc6312,NSE_9832B5E11081,SYMPHONY,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND- RS 2 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1196.65,1184.25,-0.0103622613128316,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0086909288430201,2016-08-01,2019-11-22,,2.0,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_752b3fba082c895373ef,NSE_C018B89345AE,SUNTV,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 2.50 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,498.15,479.75,-0.0369366656629528,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,-0.0319180969587473,2017-04-03,2019-11-22,,2.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_0fe620b75603245489cd,NSE_D7CAF5D174A7,BALRAMCHIN,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 2.50 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,146.8,146.05,-0.005108991825613,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.5,1.0,0.0,0.0119209809264304,2016-03-01,2019-11-22,,2.5,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_2ce5efaf1535aee64d4e,NSE_DCA00C31EBFD,BALKRISIND,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND- RS 2 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,840.6,843.9,0.0039257673090649,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,0.0063050202236496,2017-01-02,2019-11-22,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6eba3738f3c2cb53c915,NSE_E1897D16F276,MASFIN,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RS 2 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,724.5,721.65,-0.0039337474120083,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,-0.0011732229123533,2019-11-01,2019-11-22,,2.0,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6ade3b15f915a595be33,NSE_F2F6AF4ED925,NATCOPHARM,EQ,2019-11-21,DIVIDEND,INTERIM DIVIDEND - RE 1 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,554.65,555.8,0.0020733796087621,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.0038763183989902,2015-06-01,2019-11-22,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_0e38cab16776ff3dca36,NSE_E79D1D741D70,RAIN,EQ,2019-11-25,DIVIDEND,INTERIM DIVIDEND - RS 1 PER SHARE,corporate_actions_20191101_20191130.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,102.0,102.65,0.0063725490196078,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,0.0161764705882354,2017-02-01,2019-11-26,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_8c76c8589ddac6641f61,NSE_D9F56642B79E,MOIL,EQ,2019-11-26,BUYBACK,BUYBACK,corporate_actions_20191101_20191130.json,UNCHANGED,,IN_MEMBERSHIP,1,ACCEPTED_TREATMENT,True,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,144.6,140.45,-0.0286998616874135,NO_DIRECT_ADJUSTMENT_REQUIRED,ACCEPTED_NO_DIRECT_ADJUSTMENT,0.0,1.0,0.0,-0.0286998616874135,2016-12-01,2019-11-27,,,,,,,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,1.0,0.0,LOCAL_NSE_CA_API:corporate_actions_20191101_20191130.json,False,,False,False,False,True,ACCEPTED_NO_DIRECT_ADJUSTMENT,
CA_3ee7ca8805ff51a8d842,NSE_4E64EBA18B02,REDINGTON,EQ,2019-12-03,DIVIDEND,INTERIM DIVIDEND - RS 1.50 PR SH,corporate_actions_20191201_20191231.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,114.45,109.75,-0.0410659676714723,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,-0.0279598077763215,2019-11-01,2019-12-04,,1.5,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_d04252a952e6874f0431,NSE_AA256B638694,THOMASCOOK,EQ,2019-12-05,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,149.5,66.45,-0.5555183946488294,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,,2015-06-01,2019-12-06,,,,,,,,,,,,,False,False,False,True,UNRESOLVED_ECONOMIC_EVENT,
CA_c77f9987f3d0df02f571,NSE_E50226C18398,HCLTECH,EQ,2019-12-05,BONUS,BONUS 1:1,corporate_actions_20191201_20191231.json,UNCHANGED,1.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1125.5,560.9,-0.5016437139049312,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,2.0,0.0,-0.0032874278098623,2018-12-03,2019-12-07,,,1.0,1.0,,,,,,,,,False,False,False,True,BONUS_RATIO_KNOWN_CREDIT_PENDING,
CA_e93d975fae2583b5a1c9,NSE_F10F8CF228CE,HEIDELBERG,EQ,2019-12-05,DIVIDEND,INTERIM DIVIDEND - RS 1.50 PER SHARE,corporate_actions_20191201_20191231.json,UNCHANGED,1.5,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,184.2,182.25,-0.0105863192182409,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.5,1.0,0.0,-0.0024429967426709,2016-06-01,2019-12-06,,1.5,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_3520618e3a2350721638,NSE_5E3364EF921A,NESTLEIND,EQ,2019-12-10,DIVIDEND,INTERIM DIVIDEND - RS 55 PER SHARE,corporate_actions_20191201_20191231.json,UNCHANGED,55.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,14232.5,14091.7,-0.0098928508694887,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,55.0,1.0,0.0,-0.0060284559985946,2019-10-01,2019-12-11,,55.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_88413252a14cf33ba8c6,NSE_0BA72B875543,TRIDENT,EQ,2019-12-13,SPLIT,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 1/- PER SHARE,corporate_actions_20191201_20191231.json,UNCHANGED,10.0:1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,66.8,7.5,-0.8877245508982036,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,10.0,0.0,0.1227544910179641,2015-12-01,2019-12-16,,,,,10.0,1.0,,,,,,,False,False,False,True,SPLIT_RATIO_KNOWN,
CA_acc202efe719e3ef16a5,NSE_EC4644B51BC9,INDUSTOWER,EQ,2019-12-19,DIVIDEND,INTERIM DIVIDEND - RS 2.75 PER SHARE,corporate_actions_20191201_20191231.json,UNCHANGED,2.75,IN_MEMBERSHIP,0,UNIQUE_ACCEPTED_ALIAS_WITH_EX_DATE_PANEL_ID,False,,,250.3,251.8,0.0059928086296443,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.75,1.0,0.0,0.0169796244506592,2015-07-01,2019-12-20,,2.75,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_93e91333c57773c4c322,NSE_FE37750EBD83,ABB,EQ,2019-12-20,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,1476.0,1262.0,-0.1449864498644986,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,,2019-07-01,2019-12-23,,,,,,,,,,,,,False,False,False,True,UNRESOLVED_ECONOMIC_EVENT,
CA_c812a32625bfab6ae9d2,NSE_0624EEB65D30,CHOLAFIN,EQ,2019-12-23,DIVIDEND,INTERIM DIVIDEND - RE 1 PR SH,corporate_actions_20191201_20191231.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,306.8,303.8,-0.0097783572359843,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.0065189048239895,2016-07-01,2019-12-24,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_7b5d64c8446ba2bca221,NSE_4723627B4BA6,KESORAMIND,EQ,2019-12-24,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,57.65,53.6,-0.070251517779705,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,,2016-07-01,2019-12-26,,,,,,,,,,,,,False,False,False,True,UNRESOLVED_ECONOMIC_EVENT,
CA_f2d7c6355f3b1cac8033,NSE_269D4C57C57C,BALMLAWRIE,EQ,2019-12-26,BONUS,BONUS 1:2,corporate_actions_20191201_20191231.json,UNCHANGED,1.0:2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,192.9,128.05,-0.33618455158113,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.0,1.5,0.0,-0.0042768273716951,2017-01-02,2019-12-28,,,1.0,2.0,,,,,,,,,False,False,False,True,BONUS_RATIO_KNOWN_CREDIT_PENDING,
CA_338e56e977a8f1127065,NSE_3E5680388E4E,JINDALPOLY,EQ,2019-12-30,STRUCTURAL,DEMERGER,corporate_actions_20191201_20191231.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,234.85,223.25,-0.0493932297210985,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,,2016-05-02,2019-12-31,,,,,,,,,,,,,False,False,False,True,UNRESOLVED_ECONOMIC_EVENT,
CA_a2ab6b95db9c9b3f4154,NSE_A4B76A210E61,PEL,EQ,2019-12-30,RIGHTS,RIGHTS 11:83 @ PREMIUM RS 1298/-,corporate_actions_20191201_20191231.json,UNCHANGED,,IN_MEMBERSHIP,1,ACCEPTED_TREATMENT,True,RESOLVED_RIGHTS_ENTITLEMENT,LOCAL_NSE_CA_API:corporate_actions_20191201_20191231.json,1632.9,1585.05,-0.0293036928164616,APPLIED_TO_RETURN,ACCEPTED_TREATMENT,0.0,1.0,38.95638297872342,-0.0054465166398901,2016-07-01,2019-12-31,,,11.0,83.0,,,RESOLVED_RIGHTS_ENTITLEMENT,1.0,0.0,LOCAL_NSE_CA_API:corporate_actions_20191201_20191231.json,False,,False,False,False,True,REVIEW,
CA_7563b3352a583300b0c8,NSE_3BC23EE3CDD9,SUVEN,EQ,2020-01-21,STRUCTURAL,DEMERGER,corporate_actions_20200101_20200131.json,UNCHANGED,,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,301.45,15.95,-0.9470890694974292,RETURN_UNAVAILABLE_EXPLICIT,TREATMENT_NOT_ACCEPTED,0.0,1.0,0.0,,2015-04-01,2020-01-22,,,,,,,,,,,,,False,False,False,True,UNRESOLVED_ECONOMIC_EVENT,
CA_b9b17c860d4c7ece06a7,NSE_852A23390A56,DELTACORP,EQ,2020-01-22,DIVIDEND,INTERIM DIVIDEND - RS 0.75 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,0.75,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,196.85,198.6,0.0088900177800355,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.75,1.0,0.0,0.0127000254000508,2016-10-03,2020-01-23,,0.75,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_32c5b87aada0609011c1,NSE_DBD0EB2724E0,TCS,EQ,2020-01-23,DIVIDEND,INTERIM DIVIDEND - RS 5 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,5.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,2206.9,2190.95,-0.0072273324572931,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,5.0,1.0,0.0,-0.0049617109973266,2018-08-01,2020-01-25,,5.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_e50fd0d77be45e4e64f3,NSE_060294DF8B9D,WIPRO,EQ,2020-01-24,DIVIDEND,INTERIM DIVIDEND - RE 1 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,1.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,248.7,247.6,-0.0044229995979091,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,1.0,1.0,0.0,-0.0004020908725371,2019-03-01,2020-01-27,,1.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_7afaacbf1f34185024cc,NSE_E50226C18398,HCLTECH,EQ,2020-01-24,DIVIDEND,INTERIM DIVIDEND - RS 2 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,598.95,607.7,0.0146088989064194,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,0.0179480757993155,2018-12-03,2020-01-27,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_6d719ee982c0850aa1c3,NSE_148E052CEC64,GRANULES,EQ,2020-01-30,DIVIDEND,INTERIM DIVIDEND - RE 0.25 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,0.25,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,153.25,146.2,-0.0460032626427406,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,0.25,1.0,0.0,-0.0443719412724307,2016-05-02,2020-01-31,,0.25,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_7965ac4ea50639fa4432,NSE_AE697C87E3F3,SHARDACROP,EQ,2020-01-31,DIVIDEND,INTERIM DIVIDEND RS 2 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,2.0,OUTSIDE_MEMBERSHIP,1,DATED_ALIAS,False,,,223.8,233.0,0.0411081322609472,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,0.0500446827524574,2016-12-01,2020-02-03,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_0b730b187cbf0652ac25,NSE_EBCA7C65B503,MOTILALOFS,EQ,2020-01-31,DIVIDEND,INTERIM DIVIDEND-RS 4 PER SHARE,corporate_actions_20200101_20200131.json,UNCHANGED,4.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,796.25,792.2,-0.0050863422291993,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,4.0,1.0,0.0,-6.27943485085325e-05,2015-04-01,2020-02-03,,4.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_39ae8a05a7a404b2573b,NSE_16BD845CA93B,NAM-INDIA,EQ,2020-02-03,DIVIDEND,INTERIM DIVIDEND - RS 3 PER SHARE,corporate_actions_20200201_20200229.json,UNCHANGED,3.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,341.2,343.85,0.0077667057444315,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,3.0,1.0,0.0,0.0165592028135992,2019-10-01,2020-02-04,,3.0,,,,,,,,,,,True,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_10d23c87037834b870d6,NSE_6E385AB3FF62,SIEMENS,EQ,2020-02-03,DIVIDEND,DIVIDEND - RS 7 PER SHARE,corporate_actions_20200201_20200229.json,UNCHANGED,7.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,1416.3,1437.25,0.014792063828285,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,7.0,1.0,0.0,0.0197345195227001,2015-09-01,,,7.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
CA_9c2b31fb9c4c43094d31,NSE_A70C90104344,GODREJCP,EQ,2020-02-05,DIVIDEND,INTERIM DIVIDEND - RS 2 PER SHARE,corporate_actions_20200201_20200229.json,UNCHANGED,2.0,IN_MEMBERSHIP,1,DATED_ALIAS,False,,,654.55,661.35,0.0103888167443282,APPLIED_TO_RETURN,UNAMBIGUOUS_PARSED_ORDINARY_ACTION,2.0,1.0,0.0,0.0134443510808954,2018-10-01,2020-02-06,,2.0,,,,,,,,,,,False,False,False,True,CASH_AMOUNT_KNOWN_PAYMENT_PENDING,
