symbol,company,series,face_value,purpose,ex_date,record_date,book_closure_start,book_closure_end,payment_date,remarks,source_file,source,purpose_normalized,is_dividend,is_bonus,is_split,is_consolidation,is_rights,is_structural,is_buyback,is_capital_reduction,is_meeting,is_interest,is_redemption,primary_class,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,economic_event_count,multiple_event_types,needs_manual_review,repair_status,repair_reason,security_id,identity_match_method,is_nifty500_member_on_ex_date
TATACHEM,Tata Chemicals Limited,EQ,10.0,Demerger,2020-03-04,2020-03-05,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_806E57D11FFC,ACTIVE_DATE_MATCH,False
STAN,Standard Chartered PLC,DR,,Dividend,2020-03-05,2020-03-06,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,DIVIDEND,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
BORORENEW,BOROSIL RENEWABLES LIMITED,EQ,1.0,Demerger,2020-03-06,2020-03-09,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_D84D9BBEAF23,ACTIVE_DATE_MATCH,False
ARVINDFASN,Arvind Fashions Limited,EQ,4.0,Rights 16:47 @ Premium Rs 146/-,2020-03-17,2020-03-18,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,RIGHTS 16:47 @ PREMIUM RS 146/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,16.0,47.0,,,1,False,False,UNCHANGED,,NSE_806A916D3197,ACTIVE_DATE_MATCH,True
GRANULES,Granules India Limited,EQ,1.0,Buyback,2020-03-19,2020-03-20,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_148E052CEC64,ACTIVE_DATE_MATCH,True
SHARDAMOTR,Sharda Motor Industries Limited,EQ,2.0,Demerger,2020-03-26,2020-03-27,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_B4A843483EA5,ACTIVE_DATE_MATCH,False
TIPSMUSIC,Tips Music Limited,EQ,1.0,Buyback,2020-03-31,2020-04-03,,,,,corporate_actions_20200301_20200331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
RELIANCE,Reliance Industries Limited,EQ,10.0,Rights 1:15 @ Premium Rs 1247,2020-05-13,2020-05-14,,,,,corporate_actions_20200501_20200531.json,NSE corporate actions API,RIGHTS 1:15 @ PREMIUM RS 1247,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,15.0,,,1,False,False,UNCHANGED,,NSE_B81E8F19FC12,ACTIVE_DATE_MATCH,True
TANLA,Tanla Platforms Limited,EQ,1.0,Buyback,2020-06-09,2020-06-10,,,,,corporate_actions_20200601_20200630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_9A2A839DC6BD,ACTIVE_DATE_MATCH,False
REFEX,Refex Industries Limited,EQ,2.0,Rights 5:14@ Premium Rs 35/-,2020-06-16,2020-06-17,,,,,corporate_actions_20200601_20200630.json,NSE corporate actions API,RIGHTS 5:14@ PREMIUM RS 35/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,5.0,14.0,,,1,False,False,UNCHANGED,,NSE_576E23C6A07A,ACTIVE_DATE_MATCH,False
ABFRL,Aditya Birla Fashion and Retail Limited,EQ,10.0,Rights 9:77 Partly Paid @ Premium Rs 100/-,2020-06-30,2020-07-01,,,,,corporate_actions_20200601_20200630.json,NSE corporate actions API,RIGHTS 9:77 PARTLY PAID @ PREMIUM RS 100/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,9.0,77.0,,,1,False,False,UNCHANGED,,NSE_D6EC0847F646,ACTIVE_DATE_MATCH,True
BALRAMCHIN,Balrampur Chini Mills Limited,EQ,1.0,Buyback,2020-07-02,2020-07-03,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D7CAF5D174A7,ACTIVE_DATE_MATCH,True
JUSTDIAL,Just Dial Limited,EQ,10.0,Buyback,2020-07-02,2020-07-03,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_855E4F920F23,ACTIVE_DATE_MATCH,True
PVRINOX,PVR INOX Limited,EQ,10.0,Rights 7:94 @ Premium Rs 774/-,2020-07-09,2020-07-10,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,RIGHTS 7:94 @ PREMIUM RS 774/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,7.0,94.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
SHRIRAMFIN,Shriram Finance Limited,EQ,2.0,Rights 3:26 @ Premium Rs 560/-,2020-07-09,2020-07-10,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,RIGHTS 3:26 @ PREMIUM RS 560/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,26.0,,,1,False,False,UNCHANGED,,NSE_DB2FD1378512,UNIQUE_SYMBOL_HISTORY,True
M&MFIN,Mahindra & Mahindra Financial Services Limited,EQ,2.0,Rights 1:1 @ Premium Rs 48/-,2020-07-22,2020-07-23,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,RIGHTS 1:1 @ PREMIUM RS 48/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,1.0,,,1,False,False,UNCHANGED,,NSE_57BCD151AF77,ACTIVE_DATE_MATCH,True
GDL,Gateway Distriparks Limited,EQ,10.0,Rights 4:27 @ Premium Rs 62/-,2020-07-23,2020-07-24,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,RIGHTS 4:27 @ PREMIUM RS 62/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,4.0,27.0,,,1,False,False,UNCHANGED,,NSE_680430C14CBF,ACTIVE_DATE_MATCH,False
SPENCERS,Spencer's Retail Limited,EQ,5.0,Rights 2:15 @ Premium Rs 70/-,2020-07-28,2020-07-29,,,,,corporate_actions_20200701_20200731.json,NSE corporate actions API,RIGHTS 2:15 @ PREMIUM RS 70/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,15.0,,,1,False,False,UNCHANGED,,NSE_3CE7DD994D8E,ACTIVE_DATE_MATCH,False
SATIN,Satin Creditcare Network Limited,EQ,10.0,Rights 48:125 @ Premium Rs 50/-,2020-08-04,2020-08-05,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,RIGHTS 48:125 @ PREMIUM RS 50/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,48.0,125.0,,,1,False,False,UNCHANGED,,NSE_8D51FAE1748F,ACTIVE_DATE_MATCH,False
GOKUL,Gokul Refoils and Solvent Limited,EQ,2.0,Buyback,2020-08-13,2020-08-14,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_087AF3D48E4F,ACTIVE_DATE_MATCH,False
UNOMINDA,UNO Minda Limited,EQ,2.0,Rights 1:27 @ Premium Rs 248/-,2020-08-14,2020-08-17,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,RIGHTS 1:27 @ PREMIUM RS 248/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,27.0,,,1,False,False,UNCHANGED,,NSE_48390A9F12CC,UNIQUE_SYMBOL_HISTORY,True
FDC,FDC Limited,EQ,1.0,Buyback,2020-08-20,2020-08-21,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_F0C8DB46A2B5,ACTIVE_DATE_MATCH,True
MPSLTD,MPS Limited,EQ,10.0,Buyback,2020-08-21,2020-08-24,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_E389B59D77D6,ACTIVE_DATE_MATCH,False
PRIVISCL,Privi Speciality Chemicals Limited,EQ,10.0,Demerger,2020-08-21,2020-08-24,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_F5B3E0E44D10,UNIQUE_SYMBOL_HISTORY,False
TRIVENI,Triveni Engineering & Industries Limited,EQ,1.0,Buyback,2020-08-27,2020-08-28,,,,,corporate_actions_20200801_20200831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_C5E1346C906E,ACTIVE_DATE_MATCH,False
RUSHIL,Rushil Decor Limited,EQ,1.0,Rights 1:3 @ Premium Rs 40/-,2020-09-10,2020-09-11,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,RIGHTS 1:3 @ PREMIUM RS 40/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,3.0,,,1,False,False,UNCHANGED,,NSE_5D0815A8882A,ACTIVE_DATE_MATCH,False
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,EQ,10.0,Rights 3:20 @ Premium Rs 123/-,2020-09-16,2020-09-17,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,RIGHTS 3:20 @ PREMIUM RS 123/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,20.0,,,1,False,False,UNCHANGED,,NSE_9EF7F390DA4E,ACTIVE_DATE_MATCH,False
PANACEABIO,Panacea Biotec Limited,EQ,1.0,Demerger,2020-09-21,2020-09-22,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_743ECFA360F6,ACTIVE_DATE_MATCH,False
EIHOTEL,EIH Limited,EQ,2.0,Rights 8:85 @ Premium Rs 63/-,2020-09-22,2020-09-23,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,RIGHTS 8:85 @ PREMIUM RS 63/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,8.0,85.0,,,1,False,False,UNCHANGED,,NSE_80C803A57277,ACTIVE_DATE_MATCH,True
MANINDS,Man Industries (India) Limited,EQ,5.0,Demerger,2020-09-24,2020-09-25,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_BBE07FA60C54,ACTIVE_DATE_MATCH,False
DHANUKA,Dhanuka Agritech Limited,EQ,2.0,Buyback,2020-09-25,2020-09-28,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_9891A0739E64,ACTIVE_DATE_MATCH,True
RITES,RITES Limited,EQ,10.0,Buyback,2020-09-29,2020-09-30,,,,,corporate_actions_20200901_20200930.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_88F316E09646,ACTIVE_DATE_MATCH,True
ANANTRAJ,Anant Raj Limited,EQ,2.0,Demerger,2020-10-06,2020-10-07,,,,,corporate_actions_20201001_20201031.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_3E94CB7D547E,ACTIVE_DATE_MATCH,False
MOLDTKPAC,Mold-Tek Packaging Limited,EQ,5.0,Rights 1:50 @ Premium Rs 175  With 6 Warrants For 50 Equity Shares,2020-10-21,2020-10-22,,,,,corporate_actions_20201001_20201031.json,NSE corporate actions API,RIGHTS 1:50 @ PREMIUM RS 175 WITH 6 WARRANTS FOR 50 EQUITY SHARES,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,50.0,,,1,False,False,UNCHANGED,,NSE_8731EDF35594,ACTIVE_DATE_MATCH,False
KIOCL,KIOCL Limited,EQ,10.0,Buyback,2020-10-28,2020-10-30,,,,,corporate_actions_20201001_20201031.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_AE4994F757D1,ACTIVE_DATE_MATCH,False
COSMOFIRST,COSMO FIRST LIMITED,EQ,10.0,Buyback,2020-11-06,2020-11-09,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_05CCB290E94D,UNIQUE_SYMBOL_HISTORY,False
DEEPENR,DEEP ENERGY RESOURCES LIMITED,EQ,10.0,Demerger,2020-11-10,2020-11-11,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_A2738048413A,ACTIVE_DATE_MATCH,False
AJANTPHARM,Ajanta Pharma Limited,EQ,2.0,Buyback,2020-11-12,2020-11-13,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_790EA781FCF2,ACTIVE_DATE_MATCH,True
AURUM,Aurum PropTech Limited,EQ,5.0,Buyback,2020-11-12,2020-11-13,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_829DA9E68B8C,UNIQUE_SYMBOL_HISTORY,False
NTPC,NTPC Limited,EQ,10.0,Buy-Back,2020-11-12,2020-11-13,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,BUY-BACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_4FB8019524D0,ACTIVE_DATE_MATCH,True
ASAHISONG,Asahi Songwon Colors Limited,EQ,10.0,Buyback,2020-11-19,2020-11-20,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_49C4EC222EAD,ACTIVE_DATE_MATCH,False
SHOPERSTOP,Shoppers Stop Limited,EQ,5.0,Rights 17:70 @ Premium Rs 135/-,2020-11-19,2020-11-20,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,RIGHTS 17:70 @ PREMIUM RS 135/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,17.0,70.0,,,1,False,False,UNCHANGED,,NSE_FA3A03D8F627,ACTIVE_DATE_MATCH,True
PRICOLLTD,Pricol Limited,EQ,1.0,Rights 2:7 @ Premium Rs 29/-,2020-11-24,2020-11-25,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,RIGHTS 2:7 @ PREMIUM RS 29/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,7.0,,,1,False,False,UNCHANGED,,NSE_F8F0DCB62EB2,ACTIVE_DATE_MATCH,False
TCS,Tata Consultancy Services Limited,EQ,1.0,Buyback,2020-11-26,2020-11-28,,,,,corporate_actions_20201101_20201130.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_DBD0EB2724E0,ACTIVE_DATE_MATCH,True
CCAVENUE,AvenuesAI Limited,EQ,1.0,Demerger,2020-12-10,2020-12-11,,,,,corporate_actions_20201201_20201231.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
GARFIBRES,Garware Technical Fibres Limited,EQ,10.0,Buyback,2020-12-10,2020-12-11,,,,,corporate_actions_20201201_20201231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_11DA18056321,ACTIVE_DATE_MATCH,True
WIPRO,Wipro Limited,EQ,2.0,Buyback,2020-12-10,2020-12-11,,,,,corporate_actions_20201201_20201231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_060294DF8B9D,ACTIVE_DATE_MATCH,True
ENGINERSIN,Engineers India Limited,EQ,5.0,Buyback,2020-12-31,2021-01-01,,,,,corporate_actions_20201201_20201231.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_7468CCFC85B1,ACTIVE_DATE_MATCH,True
URJA,Urja Global Limited,EQ,1.0,Rights 7:71 @ Premium Rs 4/-,2021-01-14,2021-01-15,,,,,corporate_actions_20210101_20210131.json,NSE corporate actions API,RIGHTS 7:71 @ PREMIUM RS 4/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,7.0,71.0,,,1,False,False,UNCHANGED,,NSE_86CA1DC45645,ACTIVE_DATE_MATCH,False
ARCHIDPLY,Archidply Industries Limited,EQ,10.0,Buyback,2021-01-18,2021-01-19,,,,,corporate_actions_20210101_20210131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_1C084B086A78,ACTIVE_DATE_MATCH,False
LTF,L&T Finance Limited,EQ,10.0,Rights 17:74@ Premium Rs 55 Per Share,2021-01-21,2021-01-22,,,,,corporate_actions_20210101_20210131.json,NSE corporate actions API,RIGHTS 17:74@ PREMIUM RS 55 PER SHARE,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,17.0,74.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
GAIL,GAIL (India) Limited,EQ,10.0,Buyback,2021-01-27,2021-01-28,,,,,corporate_actions_20210101_20210131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_1A8C5F9B8D6A,ACTIVE_DATE_MATCH,True
JUBLPHARMA,Jubilant Pharmova Limited,EQ,1.0,Demerger,2021-02-04,2021-02-05,,,,,corporate_actions_20210201_20210228.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_7E9F9084BD7D,UNIQUE_SYMBOL_HISTORY,False
NATIONALUM,National Aluminium Company Limited,EQ,5.0,Buyback,2021-02-05,2021-02-08,,,,,corporate_actions_20210201_20210228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_F7764D2643B0,ACTIVE_DATE_MATCH,True
CANTABIL,Cantabil Retail India Limited,EQ,2.0,Interim Dividend,2021-02-12,2021-02-15,,,,,corporate_actions_20210201_20210228.json,NSE corporate actions API,INTERIM DIVIDEND,True,False,False,False,False,False,False,False,False,False,False,DIVIDEND,,,,,,1,False,True,UNCHANGED,,NSE_2976F55C6234,ACTIVE_DATE_MATCH,False
PATINTLOG,Patel Integrated Logistics Limited,EQ,10.0,Rights 27:47,2021-02-17,2021-02-18,,,,,corporate_actions_20210201_20210228.json,NSE corporate actions API,RIGHTS 27:47,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,27.0,47.0,,,1,False,False,UNCHANGED,,NSE_F472FE5885B6,ACTIVE_DATE_MATCH,False
ARVINDFASN,Arvind Fashions Limited,EQ,4.0,Rights 3:20 @ Premium Rs 131/-,2021-02-23,2021-02-24,,,,,corporate_actions_20210201_20210228.json,NSE corporate actions API,RIGHTS 3:20 @ PREMIUM RS 131/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,20.0,,,1,False,False,UNCHANGED,,NSE_806A916D3197,ACTIVE_DATE_MATCH,False
GUJAPOLLO,Gujarat Apollo Industries Limited,EQ,10.0,Buyback,2021-02-25,2021-02-26,,,,,corporate_actions_20210201_20210228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_22597E019F8A,ACTIVE_DATE_MATCH,False
GFLLIMITED,GFL Limited,EQ,1.0,Demerger,2021-03-26,2021-03-30,,,,,corporate_actions_20210301_20210331.json,NSE corporate actions API,DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_6835A4E7227D,ACTIVE_DATE_MATCH,False
INDIGRID,IndiGrid Infrastructure Trust,IV,100.0,Rights 1:5@ Premium Rs 10/-,2021-03-26,2021-03-30,,,,,corporate_actions_20210301_20210331.json,NSE corporate actions API,RIGHTS 1:5@ PREMIUM RS 10/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,5.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
AARTIDRUGS,Aarti Drugs Limited,EQ,10.0,Buyback,2021-03-30,2021-04-01,,,,,corporate_actions_20210301_20210331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_6B14B0471978,ACTIVE_DATE_MATCH,True
KDDL,KDDL Limited,EQ,10.0,Rights 7:75 @ Premium Rs 220/-,2021-03-30,2021-03-31,,,,,corporate_actions_20210301_20210331.json,NSE corporate actions API,RIGHTS 7:75 @ PREMIUM RS 220/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,7.0,75.0,,,1,False,False,UNCHANGED,,NSE_0343582C70BB,ACTIVE_DATE_MATCH,False
SIS,SIS LIMITED,EQ,5.0,Buyback,2021-04-08,2021-04-09,,,,,corporate_actions_20210401_20210430.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_C457B5E6B67B,ACTIVE_DATE_MATCH,True
TSFINV,TSF INVESTMENTS LIMITED,EQ,5.0,Rights 23:49 @ Premium Rs 45/-,2021-04-26,2021-04-27,,,,,corporate_actions_20210401_20210430.json,NSE corporate actions API,RIGHTS 23:49 @ PREMIUM RS 45/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,23.0,49.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
MEGH,Meghmani Organics Limited,EQ,1.0,Merger/Demerger,2021-05-18,2021-05-19,,,,,corporate_actions_20210501_20210531.json,NSE corporate actions API,MERGER/DEMERGER,False,False,False,False,False,True,False,False,False,False,False,STRUCTURAL,,,,,,1,False,True,UNCHANGED,,NSE_F3E0467E5BDE,UNIQUE_SYMBOL_HISTORY,False
VIKASLIFE,Vikas Lifecare Limited,EQ,1.0,Rights 2:5 @ Premium Re 0.85/-,2021-05-20,2021-05-21,,,,,corporate_actions_20210501_20210531.json,NSE corporate actions API,RIGHTS 2:5 @ PREMIUM RE 0.85/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,5.0,,,1,False,False,UNCHANGED,,NSE_62819CC54AD7,ACTIVE_DATE_MATCH,False
BRITANNIA,Britannia Industries Limited,EQ,1.0,Scheme Of Arangement- Bonus - 1 Debenture For 1 Equity Share Held,2021-05-25,2021-05-27,,,,,corporate_actions_20210501_20210531.json,NSE corporate actions API,SCHEME OF ARANGEMENT- BONUS - 1 DEBENTURE FOR 1 EQUITY SHARE HELD,False,False,False,False,False,True,False,False,False,False,False,DEBENTURE_ENTITLEMENT,,,,,,1,False,True,RECLASSIFIED,A debenture entitlement is not an ordinary-equity bonus.,NSE_444C594AB9B7,ACTIVE_DATE_MATCH,True
VIKASECO,Vikas EcoTech Limited,EQ,1.0,Rights 13:10 @ Premium Rs 0.35/-,2021-06-09,2021-06-10,,,,,corporate_actions_20210601_20210630.json,NSE corporate actions API,RIGHTS 13:10 @ PREMIUM RS 0.35/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,13.0,10.0,,,1,False,False,UNCHANGED,,NSE_AC69DC0AF5A5,ACTIVE_DATE_MATCH,False
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,EQ,10.0,Rights 2:3,2021-07-12,2021-07-13,,,,,corporate_actions_20210701_20210731.json,NSE corporate actions API,RIGHTS 2:3,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,2.0,3.0,,,1,False,False,UNCHANGED,,,NO_OBSERVED_SYMBOL,False
SHRIPISTON,SPR Auto Technologies Limited,EQ,10.0,Buyback,2021-08-11,2021-08-12,,,,,corporate_actions_20210801_20210831.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_E11CF39F46B6,ACTIVE_DATE_MATCH,False
PRAXIS,Praxis Home Retail Limited,EQ,5.0,Rights 11:8 @ Premium Rs 6.35/-,2021-09-07,2021-09-08,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,RIGHTS 11:8 @ PREMIUM RS 6.35/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,11.0,8.0,,,1,False,False,UNCHANGED,,NSE_186FB4181D6E,ACTIVE_DATE_MATCH,False
ASIANTILES,Asian Granito India Limited,EQ,10.0,Rights 19:29 @ Premium Rs 90/-,2021-09-08,2021-09-09,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,RIGHTS 19:29 @ PREMIUM RS 90/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,19.0,29.0,,,1,False,False,UNCHANGED,,NSE_932751FFFB35,ACTIVE_DATE_MATCH,False
BASML,Bannari Amman Spinning Mills Limited,EQ,5.0,Rights 21:20@ Premium Rs 25/-,2021-09-08,2021-09-09,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,RIGHTS 21:20@ PREMIUM RS 25/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,21.0,20.0,,,1,False,False,UNCHANGED,,NSE_487048A7E509,ACTIVE_DATE_MATCH,False
KESORAMIND,Kesoram Industries Limited,EQ,10.0,Rights 133:274 @ Premium Rs 40/-,2021-09-16,2021-09-17,,,,,corporate_actions_20210901_20210930.json,NSE corporate actions API,RIGHTS 133:274 @ PREMIUM RS 40/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,133.0,274.0,,,1,False,False,UNCHANGED,,NSE_4723627B4BA6,ACTIVE_DATE_MATCH,False
