security_id,published_symbol,membership_from,membership_to,listing_or_first_observed_date,date_evidence,days_membership_precedes_reference,status
NSE_D12898B9CF83,SWANENERGY,2022-09-30,,2012-05-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D1A2AB285CE4,GULFOILLUB,2015-03-27,2016-04-01,2014-07-31,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D1A2AB285CE4,GULFOILLUB,2016-04-29,2021-09-30,2014-07-31,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D1B8254AD933,DCBBANK,2014-08-28,2022-03-31,2006-10-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D3148EEB7BF0,IBULHSGFIN,2014-08-28,,2013-07-23,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D33E443DE34A,SUNDARMFIN,2014-08-28,2017-11-13,1998-01-07,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D33E443DE34A,SUNDARMFIN,2018-09-28,,1998-01-07,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D35374D82BA3,IDFCBANK,2016-09-30,,2015-11-06,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D376FF14ECD7,STCINDIA,2016-04-01,2017-09-29,2003-04-01,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D3E18AD37B1B,MPHASIS,2014-08-28,,2004-06-04,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D3F406024851,GIPCL,2014-08-28,2016-04-01,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D40F53D9B283,IIFLWAM,2020-06-26,,2019-09-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D448CCCD5389,GNFC,2014-08-28,2016-04-01,1995-05-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D448CCCD5389,GNFC,2017-03-31,,1995-05-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D45E2178880F,MAHSEAMLES,2014-08-28,2016-04-01,2004-08-25,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D45E2178880F,MAHSEAMLES,2019-03-29,2021-09-30,2004-08-25,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D47F04514F84,RESPONIND,2019-12-26,2020-06-26,2010-10-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D47F04514F84,RESPONIND,2021-03-31,2021-09-30,2010-10-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D484E901E05E,RANBAXY,2014-08-28,2014-11-28,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D49044EAC01A,METROPOLIS,2019-09-27,,2019-04-15,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D4C1A1AFCB62,CAMPUS,2022-08-08,,2022-05-09,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D4F3ADAA19EE,MANPASAND,2016-04-01,2019-03-29,2015-07-09,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D532036F191F,COALINDIA,2014-08-28,,2010-11-04,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D57CF4D8191A,SEINV,2014-08-28,2016-04-01,2011-10-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D5ACCFD1139D,HTMEDIA,2014-08-28,2018-06-29,2005-09-01,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D5AEC8D4EBC0,JINDALSAW,2014-08-28,2016-04-29,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D5AEC8D4EBC0,JINDALSAW,2017-09-29,2022-03-31,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D5D3F5346E0E,SWSOLAR,2020-03-19,,2019-08-20,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D63E80751915,PHILIPCARB,2018-09-28,,1995-03-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D67F47161F2D,SFCL,2016-09-30,2017-01-23,2013-10-24,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D6EC0847F646,ABFRL,2016-04-01,,2013-07-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D701BCB8CF79,RAMCOSYS,2016-04-01,2018-09-28,2000-04-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D7198FEB3064,ADANIPORTS,2014-08-28,,2007-11-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D738174DF89D,HUDCO,2017-10-30,,2017-05-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D76472EF418A,LITL,2014-08-28,2017-03-31,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D7CAF5D174A7,BALRAMCHIN,2014-08-28,,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D84D9BBEAF23,BORORENEW,2022-03-31,,2018-05-25,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D8A31493DD0A,TATAMTRDVR,2016-04-01,,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D8BF1C07E0AE,STRTECH,2014-08-28,2016-01-18,2000-12-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D8BF1C07E0AE,STRTECH,2017-03-31,,2000-12-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D8E4AC26C341,IBPOW,2014-08-28,2015-09-28,2009-10-30,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D8E4AC26C341,RTNPOWER,2016-04-01,2018-09-28,2009-10-30,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D92A46834C0F,MINDACORP,2016-04-01,2016-09-30,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D92A46834C0F,MINDACORP,2017-03-31,2022-03-31,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D9681303D25C,STYABS,2016-04-01,2016-09-30,1995-03-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_D9A959B5F435,ABIRLANUVO,2014-08-28,2015-10-19,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D9A959B5F435,ABIRLANUVO,2016-09-30,2017-05-26,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_D9F56642B79E,MOIL,2014-08-28,2023-03-31,2010-12-15,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DA8CD7DBA4AA,AMTEKAUTO,2014-08-28,2017-09-29,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_DAE0D0015DDC,IGARASHI,2016-04-01,2018-04-02,2003-10-09,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DAED6D4EB0C4,PETRONET,2014-08-28,,2004-03-26,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DB2FD1378512,SRTRANSFIN,2014-08-28,,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_DB429E3D7562,DALMIABHA,2016-04-01,2018-04-02,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_DBD0EB2724E0,TCS,2014-08-28,,2004-08-25,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DC71E4171668,MTARTECH,2022-04-07,,2021-03-15,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DCA00C31EBFD,BALKRISIND,2014-08-28,2015-03-24,2006-01-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DCA00C31EBFD,BALKRISIND,2015-09-28,,2006-01-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DD6777CCA097,JAICORPLTD,2014-08-28,2021-03-31,1997-11-26,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DD6A0E2BA440,WELCORP,2014-09-19,,2005-05-24,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DDAD0193F2D5,RPOWER,2014-08-28,2020-06-26,2008-02-11,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DDBA544B3226,KAJARIACER,2014-08-28,,2004-06-01,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DDCC0F44FC44,ORIENTCEM,2015-09-28,2021-03-31,2013-07-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DE05FB2F7DD8,EICHERMOT,2014-08-28,,2004-09-07,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DE21F68BED21,RELIGARE,2014-08-28,2016-04-01,2007-11-21,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DE21F68BED21,RELIGARE,2016-09-30,2018-09-28,2007-11-21,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DE5DE93EB4E5,IEX,2018-04-02,,2017-10-23,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DED817305039,SOLARA,2020-09-25,2022-09-30,2018-06-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_DEE4CBD1AD4C,BAJAJHLDNG,2014-08-28,,1995-03-15,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E0134A40D7AE,HAPPSTMNDS,2021-03-31,,2020-09-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E02C0941D910,GILLETTE,2014-08-28,2022-03-31,2003-07-30,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E058EC23D204,BAJAJELEC,2014-08-28,,2007-11-02,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E0C737A5E1C0,AXISBANK,2014-08-28,,1998-11-16,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E102D7DE4C2C,GRUH,2014-08-28,2019-09-27,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E17095DD806F,MAHLOG,2018-09-28,,2017-11-10,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E1897D16F276,MASFIN,2018-04-02,2021-09-30,2017-10-18,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E1969513A040,DIVISLAB,2014-08-28,,2003-03-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E26A501DCF72,JMTAUTOLTD,2016-04-01,2017-09-29,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E2CB5EC37279,PARSVNATH,2014-08-28,2016-09-30,2006-11-30,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E33BF28052EC,GREENPLY,2016-04-01,2019-03-29,1996-03-06,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E3E1AC8435EA,RVNL,2019-09-27,,2019-04-11,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E468930502B9,LICHSGFIN,2014-08-28,,1998-07-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E46FF265D32E,JSWSTEEL,2014-08-28,,2005-03-23,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E4C7D1FEF3D3,JKCEMENT,2015-03-27,,2006-03-14,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E50226C18398,HCLTECH,2014-08-28,,2000-01-06,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E591D40579BE,PRESTIGE,2014-08-28,,2010-10-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E5B9AB42956F,BINDALAGRO,2014-08-28,2016-04-01,1996-08-28,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E5CCB4E0101D,GODREJPROP,2014-08-28,,2010-01-05,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E5D99F510B64,ITI,2017-09-29,,2003-09-15,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E6BC41F4E8C3,KKCL,2014-08-28,2016-04-01,2006-04-13,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E6EF857CE112,EXCELCROP,2018-09-28,2019-04-15,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E6FA1070E643,JSLHISAR,2017-09-29,2022-05-31,2016-01-28,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E7891F352261,CGCL,2019-09-27,2022-03-31,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E7891F352261,CGCL,2022-04-12,,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E79D1D741D70,RAIN,2014-08-28,,2008-03-03,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E7C0FAEE3336,NAVKARCORP,2016-04-01,2019-03-29,2015-09-09,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E7F329485D3D,TNPL,2014-08-28,2019-09-27,1996-02-14,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E8494F35C12B,MAYURUNIQ,2015-03-27,2017-03-31,2012-09-25,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E8595461AB42,BDL,2018-08-08,,2018-03-23,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E87D6DAE68AE,TEJASNET,2022-09-30,,2017-06-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E8D23E6BAAFB,WESTLIFE,2019-12-27,,2019-08-19,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E9019530042D,SHANTIGEAR,2014-08-28,2016-04-01,1996-01-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E987DDA51421,FRETAIL,2017-03-16,2017-10-30,2016-08-29,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E987DDA51421,FRETAIL,2018-06-29,2022-03-31,2016-08-29,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_E9CD94ECB13B,MAHSCOOTER,2014-08-28,2016-04-01,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_E9CD94ECB13B,MAHSCOOTER,2019-03-29,2021-09-30,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EA1AF0D86D36,OIL,2014-08-28,,2009-09-30,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EB29D1E33DD1,TEAMLEASE,2018-09-28,,2016-02-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EB5B1EE4D766,JKIL,2014-08-28,2019-03-29,2008-02-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EB6FFADD9772,SOBHA,2014-08-28,,2006-12-20,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EBAC40911065,KCP,2014-08-28,2016-04-01,1997-04-09,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EBB02BC0F381,COFFEEDAY,2016-09-30,2019-12-26,2015-11-02,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EBCA7C65B503,MOTILALOFS,2014-08-28,,2007-09-11,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EC183F69A7A2,GODREJIND,2014-08-28,,2003-02-25,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EC24712264F2,TUBEINVEST,2014-08-28,2017-05-26,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_EC27C1265F27,BAYERCROP,2019-09-27,,2010-01-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EC4644B51BC9,INFRATEL,2014-08-28,,2012-12-28,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_ED3DAAB833BE,SUPREMEIND,2014-08-28,,1995-07-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_ED601A410747,MARKSANS,2015-03-27,2018-09-28,2002-01-21,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_ED9F5F2D6407,AIL,2014-08-28,2021-09-30,2000-04-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EEAD76022193,HERITGFOOD,2014-08-28,2016-04-01,1996-11-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EEAD76022193,HERITGFOOD,2017-09-29,2021-03-31,1996-11-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EF0E9934D1DE,FRL,2014-08-28,2015-12-14,2001-11-05,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EF6D6D99A518,INDIAMART,2019-12-27,,2019-07-04,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EFA321C47A4C,SPANDANA,2019-12-27,2020-09-25,2019-08-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EFA321C47A4C,SPANDANA,2021-03-31,2022-03-31,2019-08-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EFCAC85BC356,ZYDUSWELL,2014-08-28,2017-09-29,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_EFCAC85BC356,ZYDUSWELL,2018-09-28,,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_EFD7B6E7FD96,FMGOETZE,2014-08-28,2016-04-01,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EFD7B6E7FD96,FMGOETZE,2017-03-31,2017-09-29,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EFD7B6E7FD96,FMGOETZE,2019-09-27,2020-06-26,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_EFEED9FE6AF2,IDBI,2014-08-28,,1995-09-20,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F07C9B82EB42,TCNSBRANDS,2019-03-29,,2018-07-30,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F08DF88997C8,REIAGROLTD,2014-08-28,2015-03-27,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F0AC6C0DF830,CENTURYTEX,2014-08-28,2018-12-28,2003-06-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F0AC6C0DF830,CENTURYTEX,2020-06-26,,2003-06-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F0C8DB46A2B5,FDC,2014-08-28,2017-09-29,1997-08-07,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F0C8DB46A2B5,FDC,2018-09-28,,1997-08-07,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F0FD06753A0C,PCJEWELLER,2016-04-01,2020-06-26,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F10717A1FD65,COX&KINGS,2014-08-28,2018-06-29,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F10717A1FD65,COX&KINGS,2019-03-29,2019-12-26,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F10BDBDE333C,SUNPHARMA,2014-08-28,,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F10F8CF228CE,HEIDELBERG,2016-04-01,2022-03-31,1995-03-15,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F111BB4114FB,FCEL,2015-03-27,2021-09-30,2013-07-04,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F161C38951CE,SRIPIPES,2015-09-28,2016-04-01,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_F174B12EB9D7,PNCINFRA,2015-10-19,,2015-05-26,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F1D328AB5B2A,UTIAMC,2021-03-31,,2020-10-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F210221D2F17,PAPERPROD,2020-09-25,2021-09-30,2004-10-01,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F24EF99FB1C3,BHEL,2014-08-28,,2003-11-11,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F25DF5546A52,FINPIPE,2014-08-28,,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F2B25E44F3E5,SMLISUZU,2016-04-01,2018-09-28,2003-08-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F2F6AF4ED925,NATCOPHARM,2015-05-29,,1995-12-27,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F36C11989984,BAJAJ-AUTO,2014-08-28,,2008-05-26,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F44F530FA95B,EIDPARRY,2014-08-28,,1995-05-10,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F4683ACDECE7,GODREJAGRO,2018-04-02,,2017-10-16,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F4684F40FA77,ULTRACEMCO,2014-08-28,,2004-08-24,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F495F6B08158,BAJAJCORP,2014-08-28,2022-03-31,2010-08-18,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F5B3E0E44D10,PRIVISCL,2022-03-31,2023-03-31,2015-05-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F5B77D59A62C,L&TFH,2014-08-28,,2011-08-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F639A82E6848,AWL,2022-09-30,,2022-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F6C28C2DB744,SUZLON,2014-08-28,,2005-10-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F6D9EDF646AC,VENKEYS,2014-08-28,2015-03-27,2003-07-28,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F6D9EDF646AC,VENKEYS,2018-09-28,2022-09-30,2003-07-28,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F7764D2643B0,NATIONALUM,2014-08-28,,1999-04-28,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F7ADAF13B60C,POWERGRID,2014-08-28,,2007-10-05,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F7B46E5369C2,SEQUENT,2016-09-30,2017-03-31,2016-03-10,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F7B46E5369C2,SEQUENT,2020-06-26,2022-09-30,2016-03-10,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F7F0978600C5,RECLTD,2014-08-28,,2008-03-12,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F7FF721279AE,PVR,2014-08-28,,2006-01-04,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F8512C975E62,SHK,2016-04-29,2020-06-26,2015-11-16,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F8D058616E86,UCOBANK,2014-08-28,2022-09-30,2003-10-09,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F8D058616E86,UCOBANK,2022-12-30,,2003-10-09,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F96D3907BEE7,IIFL,2014-08-28,2017-06-23,2005-05-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F96D3907BEE7,IIFL,2018-04-02,2018-12-28,2005-05-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F96D3907BEE7,IIFL,2019-09-27,,2005-05-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F9C58E6F4C7D,ANURAS,2021-09-30,,2021-03-24,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_F9F670EF6794,ALOKTEXT,2014-08-28,2017-03-31,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_FA3A03D8F627,SHOPERSTOP,2014-08-28,2017-03-31,2005-05-23,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FA3A03D8F627,SHOPERSTOP,2017-09-29,2021-09-30,2005-05-23,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FA3A03D8F627,SHOPERSTOP,2022-09-30,,2005-05-23,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FA96276A2517,SOMANYCERA,2016-04-01,2018-04-02,1995-11-22,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FB65F4DE6E54,OCL,2016-09-30,2017-01-23,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_FBA9C5E2CF53,BRFL,2016-04-01,2017-03-31,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_FBA9C5E2CF53,BRFL,2017-09-29,2018-09-28,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_FC570F474E2F,CMC,2014-08-28,2015-03-27,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_FD4A93ADA75B,BAJAJFINSV,2014-08-28,,2008-05-26,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FD6C3BA21716,NAVINFLUOR,2016-09-30,,2007-06-01,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FD70F2989DA1,VINATIORGA,2015-03-27,,2009-07-28,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FD88B4145E09,GMDCLTD,2014-08-28,2021-03-31,1997-12-17,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FE09ECEA2A1B,LODHA,2021-09-30,,2021-04-19,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FE37750EBD83,ABB,2014-08-28,2019-09-27,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FE37750EBD83,ABB,2020-06-26,,1995-02-08,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FE83FC167F99,BLS,2023-03-31,,2016-06-14,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FEC6EA46148B,ASHIANA,2016-04-01,2016-09-30,2011-06-29,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FECEC1EAA0A3,SCI,2014-08-28,2019-09-27,1997-08-13,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FECEC1EAA0A3,SCI,2020-06-26,2022-12-30,1997-08-13,CURRENT_NSE_EQUITY_MASTER,0,PASS
NSE_FED8B098DEA5,GSKCONS,2014-08-28,2019-09-27,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
NSE_FF6FC74E85C1,MINDTREE,2014-08-28,2022-09-30,2013-01-01,FIRST_OBSERVED_PRICE_PROXY,0,PASS
